"date"	"dateTime"	"Hmsec"	"ID"	"Event"	"Channel"	"Dur"	"Clks"	"Freq"	"Edges"	"Reps"	"Type"	"TagID_hex"	"feeder"	"dateRinged"	"timeRinged"	"btoRingType"	"btoID"	"species"	"pitTYPE"	"age"	"sex"	"wing"	"weight"	"timeSincePreviousVisit"
2022-02-06	2022-02-06 11:48:34	172	"c1937 "	2778	0	10295	54	125184	892	5	1	"01103FD2FF"	"F03"	"19/09/2021"	"09:45"	"R"	"AAJ5784"	"BT"	"A"	3	""	64	10.4	"firstVisit"
2022-02-06	2022-02-06 11:49:39	397	"c1937 "	2779	0	35759	36	126464	682	2	1	"01103FD2FF"	"F03"	"19/09/2021"	"09:45"	"R"	"AAJ5784"	"BT"	"A"	3	""	64	10.4	"65"
2022-02-06	2022-02-06 11:49:45	970	"c1935 "	177	0	0	76	126208	1758	9	1	"01103FD2FF"	"F01"	"19/09/2021"	"09:45"	"R"	"AAJ5784"	"BT"	"A"	3	""	64	10.4	"85"
2022-02-06	2022-02-06 11:49:53	341	"c1931 "	15605	0	127920	28	124672	242	1	1	"01103FD2FF"	"F02"	"19/09/2021"	"09:45"	"R"	"AAJ5784"	"BT"	"A"	3	""	64	10.4	"firstVisit"
2022-02-06	2022-02-06 11:49:55	74	"c1931 "	15605	0	121920	29	124672	134	1	1	"01103F9ECD"	"F02"	"09/11/2021"	"09:52"	"R"	"AKL0898"	"BT"	"R"	4	""	64	10.7	"4232"
2022-02-06	2022-02-06 11:50:14	320	"c1935 "	178	0	105573	76	125952	1319	9	1	"01103FE111"	"F01"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"firstVisit"
2022-02-06	2022-02-06 11:52:05	20	"c1931 "	15605	0	11919	28	124928	186	1	1	"01103F9ECD"	"F02"	"09/11/2021"	"09:52"	"R"	"AKL0898"	"BT"	"R"	4	""	64	10.7	"3"
2022-02-06	2022-02-06 11:52:30	294	"c1931 "	15605	0	17919	29	124416	142	1	1	"01103F7DB1"	"F02"	"03/10/2021"	"10:30"	"R"	"AAJ5894"	"GT"	"R"	3	"F"	73	16.3	"firstVisit"
2022-02-06	2022-02-06 11:52:41	641	"c1935 "	180	0	100877	34	126464	402	2	1	"01103F7DB1"	"F01"	"03/10/2021"	"10:30"	"R"	"AAJ5894"	"GT"	"R"	3	"F"	73	16.3	"firstVisit"
2022-02-06	2022-02-06 11:56:27	744	"c1937 "	2781	0	35759	31	126208	138	1	1	"01103FD2FF"	"F03"	"19/09/2021"	"09:45"	"R"	"AAJ5784"	"BT"	"A"	3	""	64	10.4	"408"
2022-02-06	2022-02-06 11:56:53	573	"c1937 "	2782	0	35759	38	126208	610	3	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"firstVisit"
2022-02-06	2022-02-06 11:57:23	171	"c1937 "	2784	0	35759	27	126208	136	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"30"
2022-02-06	2022-02-06 11:57:28	772	"c1937 "	2784	0	35759	69	126208	1088	8	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-06	2022-02-06 11:57:33	598	"c1931 "	15605	0	96739	35	124672	268	2	1	"01103FE612"	"F02"	"09/06/2021"	"13:30"	"N"	"TV35185"	"GT"	"N"	1	""	55	17.3	"firstVisit"
2022-02-06	2022-02-06 11:57:37	175	"c1931 "	15605	0	118878	29	124672	134	1	1	"01103FE612"	"F02"	"09/06/2021"	"13:30"	"N"	"TV35185"	"GT"	"N"	1	""	55	17.3	"4"
2022-02-06	2022-02-06 11:58:43	517	"c1931 "	15605	0	102739	36	124672	288	2	1	"01103F9ECD"	"F02"	"09/11/2021"	"09:52"	"R"	"AKL0898"	"BT"	"R"	4	""	64	10.7	"398"
2022-02-06	2022-02-06 11:58:47	743	"c1931 "	15605	0	122876	54	124672	692	5	1	"3B0018D8D2"	"F02"	"29/09/2022"	"09:40"	"R"	"AAJ5785"	"BT"	"R"	4	""	64	10.6	"firstVisit"
2022-02-06	2022-02-06 11:58:59	143	"c1935 "	182	0	4388	48	126208	514	4	1	"3B0018D8D2"	"F01"	"29/09/2022"	"09:40"	"R"	"AAJ5785"	"BT"	"R"	4	""	64	10.6	"firstVisit"
2022-02-06	2022-02-06 11:59:02	819	"c1935 "	182	0	4388	29	126208	327	1	1	"3B0018D8D2"	"F01"	"29/09/2022"	"09:40"	"R"	"AAJ5785"	"BT"	"R"	4	""	64	10.6	"3"
2022-02-06	2022-02-06 11:59:21	846	"c1937 "	2785	0	35759	52	126208	670	5	1	"01103FE612"	"F03"	"09/06/2021"	"13:30"	"N"	"TV35185"	"GT"	"N"	1	""	55	17.3	"firstVisit"
2022-02-06	2022-02-06 12:00:06	448	"c1931 "	15605	0	116876	31	124928	132	1	1	"01103FE612"	"F02"	"09/06/2021"	"13:30"	"N"	"TV35185"	"GT"	"N"	1	""	55	17.3	"4"
2022-02-06	2022-02-06 12:00:09	96	"c1931 "	15605	0	101808	43	124928	400	3	1	"01103FE612"	"F02"	"09/06/2021"	"13:30"	"N"	"TV35185"	"GT"	"N"	1	""	55	17.3	"3"
2022-02-06	2022-02-06 12:00:30	474	"c1937 "	2786	0	107285	41	125952	778	3	1	"3B0018D8D2"	"F03"	"29/09/2022"	"09:40"	"R"	"AAJ5785"	"BT"	"R"	4	""	64	10.6	"firstVisit"
2022-02-06	2022-02-06 12:00:35	391	"c1937 "	2786	0	107808	35	126720	382	2	1	"3B0018D8D2"	"F03"	"29/09/2022"	"09:40"	"R"	"AAJ5785"	"BT"	"R"	4	""	64	10.6	"5"
2022-02-06	2022-02-06 12:03:23	542	"c1935 "	183	0	127924	30	125440	132	1	1	"01103F4AD8"	"F01"	"19/01/2020"	"10:44"	"R"	"Z066593"	"BT"	"R"	6	""	66	10.6	"firstVisit"
2022-02-06	2022-02-06 12:08:40	47	"c1935 "	184	0	68099	63	126720	1028	7	1	"01103FC974"	"F01"	"07/11/2021"	"10:47"	"R"	"AJT8146"	"GT"	"R"	3	"F"	74	17.4	"firstVisit"
2022-02-06	2022-02-06 12:12:33	644	"c1931 "	15605	0	105807	37	124672	478	2	1	"01103FE66A"	"F02"	"03/10/2021"	"11:47"	"R"	"AKL0888"	"GT"	"R"	4	"F"	73	17	"5318"
2022-02-06	2022-02-06 12:12:34	220	"c1937 "	2787	0	35759	35	126208	272	2	1	"01103F6817"	"F03"	"20/09/2022"	"12:27"	"R"	"AKL0859"	"GT"	"R"	4	"M"	78	18.9	"firstVisit"
2022-02-06	2022-02-06 12:12:38	573	"c1937 "	2787	0	10879	29	126464	242	1	1	"01103F6817"	"F03"	"20/09/2022"	"12:27"	"R"	"AKL0859"	"GT"	"R"	4	"M"	78	18.9	"4"
2022-02-06	2022-02-06 12:12:41	445	"c1937 "	2788	0	35759	35	126208	566	2	1	"01103FE42F"	"F03"	"17/10/2021"	"11:32"	"R"	"AKL0789"	"GT"	"R"	4	"M"	79	20.1	"2325"
2022-02-06	2022-02-06 12:12:44	525	"c1937 "	2788	0	10183	42	126208	696	3	1	"01103FE42F"	"F03"	"17/10/2021"	"11:32"	"R"	"AKL0789"	"GT"	"R"	4	"M"	79	20.1	"3"
2022-02-06	2022-02-06 12:12:49	297	"c1937 "	2788	0	10158	42	126464	683	3	1	"01103FE42F"	"F03"	"17/10/2021"	"11:32"	"R"	"AKL0789"	"GT"	"R"	4	"M"	79	20.1	"5"
2022-02-06	2022-02-06 12:12:50	375	"c1931 "	15605	0	107809	38	124672	348	2	1	"01103F6817"	"F02"	"20/09/2022"	"12:27"	"R"	"AKL0859"	"GT"	"R"	4	"M"	78	18.9	"firstVisit"
2022-02-06	2022-02-06 12:12:54	519	"c1931 "	15605	0	7924	56	124928	744	5	1	"01103FE42F"	"F02"	"17/10/2021"	"11:32"	"R"	"AKL0789"	"GT"	"R"	4	"M"	79	20.1	"2418"
2022-02-06	2022-02-06 12:13:15	750	"c1937 "	2789	0	10155	37	126464	798	2	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"924"
2022-02-06	2022-02-06 12:13:22	8	"c1937 "	2790	0	10084	27	126208	138	1	1	"01103FE111"	"F03"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"firstVisit"
2022-02-06	2022-02-06 12:13:50	498	"c1937 "	2791	0	35780	27	126464	138	1	1	"01103FE111"	"F03"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"28"
2022-02-06	2022-02-06 12:14:12	770	"c1937 "	2792	0	35759	39	126720	619	3	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"57"
2022-02-06	2022-02-06 12:14:20	74	"c1937 "	2793	0	35778	34	126464	380	2	1	"01103FE111"	"F03"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"30"
2022-02-06	2022-02-06 12:14:28	976	"c1937 "	2793	0	35779	35	126464	544	2	1	"01103F6817"	"F03"	"20/09/2022"	"12:27"	"R"	"AKL0859"	"GT"	"R"	4	"M"	78	18.9	"4"
2022-02-06	2022-02-06 12:14:44	101	"c1937 "	2794	0	0	34	126464	397	2	1	"01103FE111"	"F03"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"24"
2022-02-06	2022-02-06 12:14:48	920	"c1937 "	2794	0	0	35	125952	388	2	1	"01103FE111"	"F03"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"4"
2022-02-06	2022-02-06 12:14:52	1022	"c1937 "	2794	0	3	29	126720	278	1	1	"01103FE111"	"F03"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"4"
2022-02-06	2022-02-06 12:15:18	224	"c1937 "	2795	0	7	41	126464	412	3	1	"01103FE111"	"F03"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"26"
2022-02-06	2022-02-06 12:15:26	821	"c1935 "	186	0	3	27	126464	136	1	1	"01103F6817"	"F01"	"20/09/2022"	"12:27"	"R"	"AKL0859"	"GT"	"R"	4	"M"	78	18.9	"firstVisit"
2022-02-06	2022-02-06 12:15:39	354	"c1937 "	2796	0	107809	35	125952	272	2	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"87"
2022-02-06	2022-02-06 12:16:48	622	"c1937 "	2797	0	118877	30	126208	420	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"69"
2022-02-06	2022-02-06 12:17:01	173	"c1937 "	2799	0	115809	30	126208	242	1	1	"3B00193C3E"	"F03"	"03/10/2021"	"14:12"	"R"	"AJT8103"	"BT"	"A"	3	""	64	10.2	"firstVisit"
2022-02-06	2022-02-06 12:17:04	102	"c1937 "	2799	0	35759	31	126464	174	1	1	"3B00193C3E"	"F03"	"03/10/2021"	"14:12"	"R"	"AJT8103"	"BT"	"A"	3	""	64	10.2	"3"
2022-02-06	2022-02-06 12:17:10	148	"c1937 "	2799	0	35759	31	126464	196	1	1	"3B00193C3E"	"F03"	"03/10/2021"	"14:12"	"R"	"AJT8103"	"BT"	"A"	3	""	64	10.2	"4"
2022-02-06	2022-02-06 12:17:22	719	"c1935 "	187	0	101285	28	126464	134	1	1	"3B00193C3E"	"F01"	"03/10/2021"	"14:12"	"R"	"AJT8103"	"BT"	"A"	3	""	64	10.2	"firstVisit"
2022-02-06	2022-02-06 12:17:26	824	"c1935 "	188	0	104878	34	126208	358	2	1	"01103FD3AC"	"F01"	"28/10/2020"	"10:37"	"R"	"AKL0669"	"BT"	"R"	3	""	64	10.5	"firstVisit"
2022-02-06	2022-02-06 12:17:34	232	"c1937 "	2802	0	10608	32	126464	204	1	1	"01103FD3AC"	"F03"	"28/10/2020"	"10:37"	"R"	"AKL0669"	"BT"	"R"	3	""	64	10.5	"firstVisit"
2022-02-06	2022-02-06 12:17:37	965	"c1937 "	2802	0	11542	26	125952	132	1	1	"01103FD3AC"	"F03"	"28/10/2020"	"10:37"	"R"	"AKL0669"	"BT"	"R"	3	""	64	10.5	"3"
2022-02-06	2022-02-06 12:17:42	25	"c1937 "	2803	0	2035	33	125440	266	2	1	"01103FD3AC"	"F03"	"28/10/2020"	"10:37"	"R"	"AKL0669"	"BT"	"R"	3	""	64	10.5	"5"
2022-02-06	2022-02-06 12:20:55	951	"c1937 "	2804	0	35779	47	126976	552	4	1	"011016E61D"	"F03"	"09/11/2021"	"09:07"	"R"	"Y584190"	"BT"	"R"	4	""	61	10.2	"firstVisit"
2022-02-06	2022-02-06 12:21:26	774	"c1937 "	2805	0	0	28	126464	164	1	1	"01103FE42F"	"F03"	"17/10/2021"	"11:32"	"R"	"AKL0789"	"GT"	"R"	4	"M"	79	20.1	"517"
2022-02-06	2022-02-06 12:21:33	876	"c1937 "	2805	0	0	40	126464	492	3	1	"01103FE42F"	"F03"	"17/10/2021"	"11:32"	"R"	"AKL0789"	"GT"	"R"	4	"M"	79	20.1	"5"
2022-02-06	2022-02-06 12:25:51	51	"c1937 "	2806	0	6000	40	126464	548	3	1	"01103F6817"	"F03"	"20/09/2022"	"12:27"	"R"	"AKL0859"	"GT"	"R"	4	"M"	78	18.9	"509"
2022-02-06	2022-02-06 12:25:57	649	"c1937 "	2807	0	128878	34	126464	885	2	1	"01103FE66A"	"F03"	"03/10/2021"	"11:47"	"R"	"AKL0888"	"GT"	"R"	4	"F"	73	17	"firstVisit"
2022-02-06	2022-02-06 12:25:58	976	"c1931 "	15605	0	19920	26	124928	144	1	1	"01103F6817"	"F02"	"20/09/2022"	"12:27"	"R"	"AKL0859"	"GT"	"R"	4	"M"	78	18.9	"601"
2022-02-06	2022-02-06 12:26:01	27	"c1937 "	2807	0	107807	29	126464	134	1	1	"01103FE66A"	"F03"	"03/10/2021"	"11:47"	"R"	"AKL0888"	"GT"	"R"	4	"F"	73	17	"4"
2022-02-06	2022-02-06 12:26:04	547	"c1937 "	2807	0	10464	41	125440	476	3	1	"01103FE66A"	"F03"	"03/10/2021"	"11:47"	"R"	"AKL0888"	"GT"	"R"	4	"F"	73	17	"3"
2022-02-06	2022-02-06 12:26:20	399	"c1931 "	15605	0	7920	44	124928	640	4	1	"01103FE66A"	"F02"	"03/10/2021"	"11:47"	"R"	"AKL0888"	"GT"	"R"	4	"F"	73	17	"827"
2022-02-06	2022-02-06 12:27:02	168	"c1935 "	189	0	2849	72	126208	1135	8	1	"01103FB7C4"	"F01"	"03/10/2021"	"09:00"	"N"	"AJT8133"	"BT"	"N"	3	""	61	9.1	"firstVisit"
2022-02-06	2022-02-06 12:27:07	394	"c1935 "	189	0	59711	29	126208	142	1	1	"01103FB7C4"	"F01"	"03/10/2021"	"09:00"	"N"	"AJT8133"	"BT"	"N"	3	""	61	9.1	"5"
2022-02-06	2022-02-06 12:28:50	374	"c1937 "	2808	0	0	37	126464	276	2	1	"01103FE111"	"F03"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"679"
2022-02-06	2022-02-06 12:28:53	326	"c1937 "	2808	0	0	30	126464	138	1	1	"01103FE111"	"F03"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"3"
2022-02-06	2022-02-06 12:30:10	973	"c1931 "	15605	0	0	27	124928	184	1	1	"01103FE02C"	"F02"	"13/10/2022"	"10:35"	"R"	"AJT8189"	"GT"	"R"	4	"M"	76	18.9	"2570"
2022-02-06	2022-02-06 12:30:14	673	"c1931 "	15605	0	0	27	124928	121	1	1	"01103FE02C"	"F02"	"13/10/2022"	"10:35"	"R"	"AJT8189"	"GT"	"R"	4	"M"	76	18.9	"4"
2022-02-06	2022-02-06 12:32:19	191	"c1937 "	2813	0	10639	31	125184	252	1	1	"01103F7DB1"	"F03"	"03/10/2021"	"10:30"	"R"	"AAJ5894"	"GT"	"R"	3	"F"	73	16.3	"firstVisit"
2022-02-06	2022-02-06 12:32:27	372	"c1937 "	2813	0	11433	27	126464	142	1	1	"01103F7DB1"	"F03"	"03/10/2021"	"10:30"	"R"	"AAJ5894"	"GT"	"R"	3	"F"	73	16.3	"4"
2022-02-06	2022-02-06 12:32:30	225	"c1937 "	2813	0	9507	27	125952	142	1	1	"01103F7DB1"	"F03"	"03/10/2021"	"10:30"	"R"	"AAJ5894"	"GT"	"R"	3	"F"	73	16.3	"3"
2022-02-06	2022-02-06 12:32:33	823	"c1937 "	2814	0	10054	39	126464	397	3	1	"01103FA467"	"F03"	"19/09/2021"	"09:15"	"N"	"AAJ5876"	"BT"	"N"	3	""	61	9.7	"firstVisit"
2022-02-06	2022-02-06 12:34:21	77	"c1935 "	193	0	91779	57	125952	1088	6	1	"01103F8B45"	"F01"	"09/01/2021"	"09:04"	"R"	"Y584402"	"BT"	"R"	6	"F"	62	10.8	"firstVisit"
2022-02-06	2022-02-06 12:34:32	98	"c1935 "	194	0	59711	32	125952	416	2	1	"3B001866DD"	"F01"	"20/09/2022"	"13:22"	"R"	"AJT8109"	"BT"	"R"	4	""	61	10.9	"firstVisit"
2022-02-06	2022-02-06 12:34:40	296	"c1935 "	194	0	0	33	126208	494	2	1	"3B001866DD"	"F01"	"20/09/2022"	"13:22"	"R"	"AJT8109"	"BT"	"R"	4	""	61	10.9	"4"
2022-02-06	2022-02-06 12:35:17	628	"c1937 "	2816	0	0	47	126464	778	4	1	"01103FE42F"	"F03"	"17/10/2021"	"11:32"	"R"	"AKL0789"	"GT"	"R"	4	"M"	79	20.1	"824"
2022-02-06	2022-02-06 12:35:34	771	"c1937 "	2819	0	6000	29	126464	310	1	1	"01103FE02C"	"F03"	"13/10/2022"	"10:35"	"R"	"AJT8189"	"GT"	"R"	4	"M"	76	18.9	"2868"
2022-02-06	2022-02-06 12:38:35	625	"c1937 "	2821	0	107808	29	126464	414	1	1	"3B0018D076"	"F03"	"07/11/2021"	"11:01"	"R"	"AAJ5899"	"BT"	"R"	3	""	62	10	"firstVisit"
2022-02-06	2022-02-06 12:43:07	1023	"c1935 "	195	0	106878	28	125184	134	1	1	"01103FE6E1"	"F01"	"09/11/2021"	"10:38"	"N"	"AJT8216"	"GT"	"N"	3	"F"	73	19.2	"firstVisit"
2022-02-06	2022-02-06 12:43:13	52	"c1935 "	196	0	106876	41	125696	718	3	1	"01103FDF3E"	"F01"	"17/01/2021"	"09:28"	"R"	"Y584298"	"GT"	"R"	6	"M"	77	18.6	"7720"
2022-02-06	2022-02-06 12:43:20	425	"c1935 "	197	0	59699	28	126208	158	1	1	"01103FCA03"	"F01"	"29/09/2022"	"13:15"	"R"	"AKL0766"	"BT"	"R"	4	""	62	11	"firstVisit"
2022-02-06	2022-02-06 12:43:24	78	"c1935 "	197	0	100877	54	126208	716	5	1	"01103FCA03"	"F01"	"29/09/2022"	"13:15"	"R"	"AKL0766"	"BT"	"R"	4	""	62	11	"3"
2022-02-06	2022-02-06 12:43:25	875	"c1931 "	15605	0	0	40	124672	408	3	1	"01103FDF3E"	"F02"	"17/01/2021"	"09:28"	"R"	"Y584298"	"GT"	"R"	6	"M"	77	18.6	"firstVisit"
2022-02-06	2022-02-06 12:43:31	375	"c1931 "	15605	0	0	28	124672	136	1	1	"01103FDF3E"	"F02"	"17/01/2021"	"09:28"	"R"	"Y584298"	"GT"	"R"	6	"M"	77	18.6	"6"
2022-02-06	2022-02-06 12:43:39	694	"c1931 "	15605	0	0	35	124672	272	2	1	"01103FCA03"	"F02"	"29/09/2022"	"13:15"	"R"	"AKL0766"	"BT"	"R"	4	""	62	11	"firstVisit"
2022-02-06	2022-02-06 12:43:51	628	"c1937 "	2824	0	10499	30	126464	242	1	1	"01103FDF3E"	"F03"	"17/01/2021"	"09:28"	"R"	"Y584298"	"GT"	"R"	6	"M"	77	18.6	"firstVisit"
2022-02-06	2022-02-06 12:44:55	642	"c1931 "	15605	0	105573	28	124928	140	1	1	"01103F49F0"	"F02"	"03/10/2021"	"11:49"	"R"	"AAJ5755"	"GT"	"R"	4	"M"	77	18.3	"firstVisit"
2022-02-06	2022-02-06 13:12:31	577	"c1937 "	2825	0	2000	27	126208	136	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-06	2022-02-06 13:12:50	875	"c1937 "	2825	0	101285	28	126464	209	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"5"
2022-02-06	2022-02-06 13:12:56	578	"c1937 "	2825	0	116877	39	125952	1584	3	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"6"
2022-02-06	2022-02-06 13:13:01	178	"c1937 "	2825	0	113809	34	125952	1312	2	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"5"
2022-02-06	2022-02-06 13:13:05	999	"c1937 "	2825	0	107808	29	126464	136	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"4"
2022-02-06	2022-02-06 13:13:27	799	"c1937 "	2825	0	124878	35	126464	272	2	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"20"
2022-02-06	2022-02-06 13:13:36	392	"c1937 "	2825	0	10639	29	126464	242	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"9"
2022-02-06	2022-02-06 13:13:43	725	"c1937 "	2825	0	9476	55	126464	1210	5	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"5"
2022-02-06	2022-02-06 13:13:52	398	"c1937 "	2825	0	11433	29	126464	136	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"9"
2022-02-06	2022-02-06 13:13:59	150	"c1937 "	2825	0	10054	37	126464	288	2	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"7"
2022-02-06	2022-02-06 13:14:02	552	"c1937 "	2825	0	35781	30	126464	136	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-06	2022-02-06 13:14:17	727	"c1937 "	2825	0	6000	55	126464	1623	5	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-06	2022-02-06 13:14:38	925	"c1937 "	2825	0	0	31	126208	136	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-06	2022-02-06 13:15:24	371	"c1931 "	15605	0	11919	29	123904	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"7264"
2022-02-06	2022-02-06 13:15:27	1004	"c1931 "	15605	0	17919	29	124672	134	1	1	"01103F9ECD"	"F02"	"09/11/2021"	"09:52"	"R"	"AKL0898"	"BT"	"R"	4	""	64	10.7	"4604"
2022-02-06	2022-02-06 13:15:41	542	"c1937 "	2826	0	10827	39	126976	342	2	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"firstVisit"
2022-02-06	2022-02-06 13:16:51	373	"c1931 "	15605	0	118878	26	124928	206	1	1	"01103F9ECD"	"F02"	"09/11/2021"	"09:52"	"R"	"AKL0898"	"BT"	"R"	4	""	64	10.7	"84"
2022-02-06	2022-02-06 14:12:18	974	"c1931 "	15605	0	4874	26	124928	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3414"
2022-02-06	2022-02-06 14:12:22	448	"c1931 "	15605	0	118876	27	124672	174	1	1	"01103FD3AC"	"F02"	"28/10/2020"	"10:37"	"R"	"AKL0669"	"BT"	"R"	3	""	64	10.5	"firstVisit"
2022-02-06	2022-02-06 14:12:28	271	"c1931 "	15605	0	127946	33	124928	392	2	1	"01103FD3AC"	"F02"	"28/10/2020"	"10:37"	"R"	"AKL0669"	"BT"	"R"	3	""	64	10.5	"4"
2022-02-06	2022-02-06 14:12:32	746	"c1931 "	15605	0	112875	50	124928	770	5	1	"01103FD3AC"	"F02"	"28/10/2020"	"10:37"	"R"	"AKL0669"	"BT"	"R"	3	""	64	10.5	"4"
2022-02-06	2022-02-06 14:12:52	911	"c1931 "	15605	0	19920	33	124160	272	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"34"
2022-02-06	2022-02-06 14:12:55	939	"c1931 "	15605	0	0	29	124672	212	1	1	"01103FD3AC"	"F02"	"28/10/2020"	"10:37"	"R"	"AKL0669"	"BT"	"R"	3	""	64	10.5	"23"
2022-02-06	2022-02-06 14:16:10	599	"c1937 "	2827	0	9476	45	125696	552	4	1	"01103FE111"	"F03"	"10/10/2021"	"12:16"	"R"	"AJT8156"	"GT"	"R"	3	"M"	74	17.7	"6435"
2022-02-06	2022-02-06 14:18:00	328	"c1935 "	199	0	119945	32	126464	272	2	1	"01103FD2FF"	"F01"	"19/09/2021"	"09:45"	"R"	"AAJ5784"	"BT"	"A"	3	""	64	10.4	"8895"
2022-02-06	2022-02-06 14:20:50	849	"c1935 "	200	0	59711	45	126208	528	4	1	"01103FD851"	"F01"	"09/11/2021"	"10:31"	"R"	"AJT8117"	"GT"	"R"	3	"M"	77	18.8	"firstVisit"
2022-02-06	2022-02-06 14:21:35	153	"c1931 "	15605	0	17929	38	124928	396	3	1	"01103FD851"	"F02"	"09/11/2021"	"10:31"	"R"	"AJT8117"	"GT"	"R"	3	"M"	77	18.8	"firstVisit"
2022-02-06	2022-02-06 14:21:42	828	"c1931 "	15605	0	9922	26	124672	242	1	1	"01103FD851"	"F02"	"09/11/2021"	"10:31"	"R"	"AJT8117"	"GT"	"R"	3	"M"	77	18.8	"7"
2022-02-06	2022-02-06 14:24:50	401	"c1935 "	201	0	3	33	126208	266	2	1	"01103FAD65"	"F01"	"28/10/2020"	"12:30"	"R"	"AKL0830"	"BT"	"R"	3	""	64	10.9	"firstVisit"
2022-02-06	2022-02-06 15:10:33	375	"c1931 "	15605	0	127944	27	124928	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3461"
2022-02-06	2022-02-06 15:10:35	428	"c1931 "	15605	0	129945	26	124672	178	1	1	"01103F9ECD"	"F02"	"09/11/2021"	"09:52"	"R"	"AKL0898"	"BT"	"R"	4	""	64	10.7	"6824"
