"chNtimeDate25"	"timeDate"	"RFID"	"feeder"
"A0607360309170120"	"360309170120"	"1016FB74"	"feeder01"
"A0612360309170120"	"360309170120"	"1016FB74"	"feeder01"
"A0612370309170120"	"370309170120"	"1016FB74"	"feeder01"
"A0601380309170120"	"380309170120"	"1016FB74"	"feeder01"
"A0607530309170120"	"530309170120"	"10171394"	"feeder01"
"A0614580309170120"	"580309170120"	"103F5192"	"feeder01"
"A0605590309170120"	"590309170120"	"103F5192"	"feeder01"
"A0606110409170120"	"110409170120"	"103F4584"	"feeder01"
"A0611110409170120"	"110409170120"	"103F4584"	"feeder01"
"A0606120409170120"	"120409170120"	"103F4584"	"feeder01"
"A0611120409170120"	"120409170120"	"103F4584"	"feeder01"
"A0615240409170120"	"240409170120"	"103F51E9"	"feeder01"
"A0615250409170120"	"250409170120"	"103F51E9"	"feeder01"
"A0605260409170120"	"260409170120"	"103F51E9"	"feeder01"
"A0606300409170120"	"300409170120"	"10171394"	"feeder01"
"A0600350409170120"	"350409170120"	"103FDF3E"	"feeder01"
"A0606350409170120"	"350409170120"	"103FDF3E"	"feeder01"
"A0613510409170120"	"510409170120"	"1016B51D"	"feeder01"
"A0602520409170120"	"520409170120"	"1016B51D"	"feeder01"
"A0607520409170120"	"520409170120"	"1016B51D"	"feeder01"
"A0600570409170120"	"570409170120"	"1016FB74"	"feeder01"
"A0605570409170120"	"570409170120"	"1016FB74"	"feeder01"
"A0602040509170120"	"040509170120"	"103F51E9"	"feeder01"
"A0604060509170120"	"060509170120"	"103F51E9"	"feeder01"
"A0610060509170120"	"060509170120"	"103F51E9"	"feeder01"
"A0608080509170120"	"080509170120"	"103F51E9"	"feeder01"
"A0603200509170120"	"200509170120"	"103FE119"	"feeder01"
"A0608200509170120"	"200509170120"	"103FE119"	"feeder01"
"A0614200509170120"	"200509170120"	"103FE119"	"feeder01"
"A0603210509170120"	"210509170120"	"103FE119"	"feeder01"
"A0613240509170120"	"240509170120"	"103FDF3E"	"feeder01"
"A0602250509170120"	"250509170120"	"103FDF3E"	"feeder01"
"A0608250509170120"	"250509170120"	"103FDF3E"	"feeder01"
"A0613250509170120"	"250509170120"	"103FDF3E"	"feeder01"
"A0602310509170120"	"310509170120"	"1016B51D"	"feeder01"
"A0607310509170120"	"310509170120"	"1016B51D"	"feeder01"
"A0603080609170120"	"080609170120"	"103FDF3E"	"feeder01"
"A0614080609170120"	"080609170120"	"103FDF3E"	"feeder01"
"A0603090609170120"	"090609170120"	"103FDF3E"	"feeder01"
"A0608090609170120"	"090609170120"	"103FDF3E"	"feeder01"
"A0613180609170120"	"180609170120"	"103FE119"	"feeder01"
"A0603410609170120"	"410609170120"	"103FDF3E"	"feeder01"
"A0608410609170120"	"410609170120"	"103FDF3E"	"feeder01"
"A0607440609170120"	"440609170120"	"103FDF3E"	"feeder01"
"A0615450609170120"	"450609170120"	"1016F4AD"	"feeder01"
"A0609500609170120"	"500609170120"	"10172A7D"	"feeder01"
"A0610530609170120"	"530609170120"	"103FE119"	"feeder01"
"A0604540609170120"	"540609170120"	"103FE119"	"feeder01"
"A0614080709170120"	"080709170120"	"103FDF3E"	"feeder01"
"A0604090709170120"	"090709170120"	"103FDF3E"	"feeder01"
"A0609090709170120"	"090709170120"	"103FDF3E"	"feeder01"
"A0615550909170120"	"550909170120"	"1016C008"	"feeder01"
"A0600011009170120"	"011009170120"	"103FA1EF"	"feeder01"
"A0605011009170120"	"011009170120"	"103FA1EF"	"feeder01"
"A0610011009170120"	"011009170120"	"103FA1EF"	"feeder01"
"A0600021009170120"	"021009170120"	"103FA1EF"	"feeder01"
"A0605151009170120"	"151009170120"	"103F4584"	"feeder01"
"A0610151009170120"	"151009170120"	"103F4584"	"feeder01"
"A0600161009170120"	"161009170120"	"103F4584"	"feeder01"
"A0606231009170120"	"231009170120"	"103FA1EF"	"feeder01"
"A0611231009170120"	"231009170120"	"103FA1EF"	"feeder01"
"A0600241009170120"	"241009170120"	"103FA1EF"	"feeder01"
"A0600331009170120"	"331009170120"	"1016C008"	"feeder01"
"A0602541009170120"	"541009170120"	"103FA1EF"	"feeder01"
"A0607541009170120"	"541009170120"	"103FA1EF"	"feeder01"
"A0613541009170120"	"541009170120"	"103FA1EF"	"feeder01"
"A0602551009170120"	"551009170120"	"103FA1EF"	"feeder01"
"A0607551009170120"	"551009170120"	"103FA1EF"	"feeder01"
"A0613551009170120"	"551009170120"	"103FA1EF"	"feeder01"
"A0614371109170120"	"371109170120"	"1016C008"	"feeder01"
"A0603381109170120"	"381109170120"	"1016C008"	"feeder01"
"A0611371209170120"	"371209170120"	"1016C008"	"feeder01"
"A0605381209170120"	"381209170120"	"1016C008"	"feeder01"
"A0604591909170120"	"591909170120"	"103F68AA"	"feeder01"
"A0602092009170120"	"092009170120"	"10170740"	"feeder01"
"A0614262009170120"	"262009170120"	"103F68AA"	"feeder01"
"A0603552009170120"	"552009170120"	"103F68AA"	"feeder01"
"A0608552009170120"	"552009170120"	"103F68AA"	"feeder01"
"A0614552009170120"	"552009170120"	"103F68AA"	"feeder01"
"A0605102209170120"	"102209170120"	"1016C724"	"feeder01"
"A0610102209170120"	"102209170120"	"1016C724"	"feeder01"
"A0603122209170120"	"122209170120"	"103F7EA5"	"feeder01"
"A0608122209170120"	"122209170120"	"103F7EA5"	"feeder01"
"A0613122209170120"	"122209170120"	"103F7EA5"	"feeder01"
"A0603132209170120"	"132209170120"	"103F7EA5"	"feeder01"
"A0608132209170120"	"132209170120"	"103F7EA5"	"feeder01"
"A0606472209170120"	"472209170120"	"10170740"	"feeder01"
"A0607512209170120"	"512209170120"	"1016C724"	"feeder01"
"A0604542209170120"	"542209170120"	"103F7EA5"	"feeder01"
"A0609542209170120"	"542209170120"	"103F7EA5"	"feeder01"
"A0609562209170120"	"562209170120"	"1016AD9B"	"feeder01"
"A0601032309170120"	"032309170120"	"103F4723"	"feeder01"
"A0608342309170120"	"342309170120"	"103F4723"	"feeder01"
"A0613342309170120"	"342309170120"	"103F4723"	"feeder01"
"A0603352309170120"	"352309170120"	"103F4723"	"feeder01"
"A0608352309170120"	"352309170120"	"103F4723"	"feeder01"
"A0610362309170120"	"362309170120"	"103F5D0B"	"feeder01"
"A0600372309170120"	"372309170120"	"103F5D0B"	"feeder01"
"A0602502309170120"	"502309170120"	"103F42A5"	"feeder01"
"A0603062409170120"	"062409170120"	"10170740"	"feeder01"
"A0608062409170120"	"062409170120"	"10170740"	"feeder01"
"A0614062409170120"	"062409170120"	"10170740"	"feeder01"
"A0603072409170120"	"072409170120"	"10170740"	"feeder01"
"A0608072409170120"	"072409170120"	"10170740"	"feeder01"
"A0614072409170120"	"072409170120"	"10170740"	"feeder01"
"A0603082409170120"	"082409170120"	"10170740"	"feeder01"
"A0613172409170120"	"172409170120"	"1016AE4A"	"feeder01"
"A0603182409170120"	"182409170120"	"1016AE4A"	"feeder01"
"A0608182409170120"	"182409170120"	"1016AE4A"	"feeder01"
"A0613182409170120"	"182409170120"	"1016AE4A"	"feeder01"
"A0603192409170120"	"192409170120"	"1016AE4A"	"feeder01"
"A0608192409170120"	"192409170120"	"1016AE4A"	"feeder01"
"A0613192409170120"	"192409170120"	"1016AE4A"	"feeder01"
"A0603202409170120"	"202409170120"	"1016AE4A"	"feeder01"
"A0608202409170120"	"202409170120"	"1016AE4A"	"feeder01"
"A0602212409170120"	"212409170120"	"103F42A5"	"feeder01"
"A0607212409170120"	"212409170120"	"103F42A5"	"feeder01"
"A0601252409170120"	"252409170120"	"103F4723"	"feeder01"
"A0606252409170120"	"252409170120"	"103F4723"	"feeder01"
"A0613282409170120"	"282409170120"	"10170740"	"feeder01"
"A0614592409170120"	"592409170120"	"1016AE4A"	"feeder01"
"A0605032509170120"	"032509170120"	"1016B51D"	"feeder01"
"A0611032509170120"	"032509170120"	"1016B51D"	"feeder01"
"A0610052509170120"	"052509170120"	"103F4723"	"feeder01"
"A0615062509170120"	"062509170120"	"103F42A5"	"feeder01"
"A0606192509170120"	"192509170120"	"103F4723"	"feeder01"
"A0611192509170120"	"192509170120"	"103F4723"	"feeder01"
"A0614402509170120"	"402509170120"	"1016AE4A"	"feeder01"
"A0604412509170120"	"412509170120"	"1016AE4A"	"feeder01"
"A0609412509170120"	"412509170120"	"1016AE4A"	"feeder01"
"A0615462509170120"	"462509170120"	"103F42A5"	"feeder01"
"A0613552509170120"	"552509170120"	"103F4723"	"feeder01"
"A0602562509170120"	"562509170120"	"103F4723"	"feeder01"
"A0607562509170120"	"562509170120"	"103F4723"	"feeder01"
"A0607572509170120"	"572509170120"	"103FCFC3"	"feeder01"
"A0613572509170120"	"572509170120"	"103FCFC3"	"feeder01"
"A0602582509170120"	"582509170120"	"103FCFC3"	"feeder01"
"A0607582509170120"	"582509170120"	"103FCFC3"	"feeder01"
"A0607592509170120"	"592509170120"	"103F51E9"	"feeder01"
"A0612592509170120"	"592509170120"	"103F51E9"	"feeder01"
"A0614032609170120"	"032609170120"	"1016B51D"	"feeder01"
"A0603042609170120"	"042609170120"	"1016B51D"	"feeder01"
"A0608042609170120"	"042609170120"	"1016B51D"	"feeder01"
"A0605172609170120"	"172609170120"	"103F4AD8"	"feeder01"
"A0611172609170120"	"172609170120"	"103F4AD8"	"feeder01"
"A0605262609170120"	"262609170120"	"103F97A2"	"feeder01"
"A0610262609170120"	"262609170120"	"103F97A2"	"feeder01"
"A0600272609170120"	"272609170120"	"103F97A2"	"feeder01"
"A0609352609170120"	"352609170120"	"103FCFC3"	"feeder01"
"A0614352609170120"	"352609170120"	"103FCFC3"	"feeder01"
"A0604362609170120"	"362609170120"	"103FCFC3"	"feeder01"
"A0610362609170120"	"362609170120"	"103FCFC3"	"feeder01"
"A0611372609170120"	"372609170120"	"103F51E9"	"feeder01"
"A0600382609170120"	"382609170120"	"103F51E9"	"feeder01"
"A0606382609170120"	"382609170120"	"103F51E9"	"feeder01"
"A0601392609170120"	"392609170120"	"103F51E9"	"feeder01"
"A0608402609170120"	"402609170120"	"103F51E9"	"feeder01"
"A0613402609170120"	"402609170120"	"103F51E9"	"feeder01"
"A0603412609170120"	"412609170120"	"103F51E9"	"feeder01"
"A0608412609170120"	"412609170120"	"103F51E9"	"feeder01"
"A0613412609170120"	"412609170120"	"103F51E9"	"feeder01"
"A0608422609170120"	"422609170120"	"103F51E9"	"feeder01"
"A0609112709170120"	"112709170120"	"103F97A2"	"feeder01"
"A0615112709170120"	"112709170120"	"103F97A2"	"feeder01"
"A0608192709170120"	"192709170120"	"103FCFC3"	"feeder01"
"A0600272709170120"	"272709170120"	"103F51E9"	"feeder01"
"A0605272709170120"	"272709170120"	"103F51E9"	"feeder01"
"A0602332709170120"	"332709170120"	"103FDDBC"	"feeder01"
"A0607332709170120"	"332709170120"	"103FDDBC"	"feeder01"
"A0612332709170120"	"332709170120"	"103FDDBC"	"feeder01"
"A0601342709170120"	"342709170120"	"103FDDBC"	"feeder01"
"A0607342709170120"	"342709170120"	"103FDDBC"	"feeder01"
"A0612342709170120"	"342709170120"	"103FDDBC"	"feeder01"
"A0608362709170120"	"362709170120"	"103F4584"	"feeder01"
"A0614362709170120"	"362709170120"	"103F4584"	"feeder01"
"A0603372709170120"	"372709170120"	"103F4584"	"feeder01"
"A0606392709170120"	"392709170120"	"103F97A2"	"feeder01"
"A0611392709170120"	"392709170120"	"103F97A2"	"feeder01"
"A0609152809170120"	"152809170120"	"103F97A2"	"feeder01"
"A0615152809170120"	"152809170120"	"103F97A2"	"feeder01"
"A0604212809170120"	"212809170120"	"103FDDBC"	"feeder01"
"A0610212809170120"	"212809170120"	"103FDDBC"	"feeder01"
"A0606252809170120"	"252809170120"	"103F4584"	"feeder01"
"A0612252809170120"	"252809170120"	"103F4584"	"feeder01"
"A0601262809170120"	"262809170120"	"103F4584"	"feeder01"
"A0606262809170120"	"262809170120"	"103F4584"	"feeder01"
"A0613502809170120"	"502809170120"	"103F51E9"	"feeder01"
"A0603152909170120"	"152909170120"	"103F51E9"	"feeder01"
"A0609152909170120"	"152909170120"	"103F51E9"	"feeder01"
"A0614152909170120"	"152909170120"	"103F51E9"	"feeder01"
"A0603162909170120"	"162909170120"	"103F51E9"	"feeder01"
"A0609162909170120"	"162909170120"	"103F51E9"	"feeder01"
"A0614162909170120"	"162909170120"	"103F51E9"	"feeder01"
"A0603172909170120"	"172909170120"	"103F51E9"	"feeder01"
"A0615172909170120"	"172909170120"	"103F51E9"	"feeder01"
"A0604182909170120"	"182909170120"	"103F51E9"	"feeder01"
"A0609182909170120"	"182909170120"	"103F51E9"	"feeder01"
"A0615182909170120"	"182909170120"	"103F51E9"	"feeder01"
"A0612232909170120"	"232909170120"	"103FDDBC"	"feeder01"
"A0600433409170120"	"433409170120"	"103F6590"	"feeder01"
"A0606433409170120"	"433409170120"	"103F6590"	"feeder01"
"A0611433409170120"	"433409170120"	"103F6590"	"feeder01"
"A0600443409170120"	"443409170120"	"103F6590"	"feeder01"
"A0605463409170120"	"463409170120"	"103F5C8D"	"feeder01"
"A0600583509170120"	"583509170120"	"103F6590"	"feeder01"
"A0606583509170120"	"583509170120"	"103F6590"	"feeder01"
"A0611583509170120"	"583509170120"	"103F6590"	"feeder01"
"A0602083609170120"	"083609170120"	"103F5C8D"	"feeder01"
"A0608083609170120"	"083609170120"	"103F5C8D"	"feeder01"
"A0613083609170120"	"083609170120"	"103F5C8D"	"feeder01"
"A0600103809170120"	"103809170120"	"103F3C2C"	"feeder01"
"A0605103809170120"	"103809170120"	"103F3C2C"	"feeder01"
"A0610103809170120"	"103809170120"	"103F3C2C"	"feeder01"
"A0600113809170120"	"113809170120"	"103F3C2C"	"feeder01"
"A0605113809170120"	"113809170120"	"103F3C2C"	"feeder01"
"A0610113809170120"	"113809170120"	"103F3C2C"	"feeder01"
"A0612363809170120"	"363809170120"	"1016BE83"	"feeder01"
"A0602373809170120"	"373809170120"	"1016BE83"	"feeder01"
"A0607373809170120"	"373809170120"	"1016BE83"	"feeder01"
"A0612373809170120"	"373809170120"	"1016BE83"	"feeder01"
"A0602383809170120"	"383809170120"	"1016BE83"	"feeder01"
"A0605523809170120"	"523809170120"	"103F3C2C"	"feeder01"
"A0601533809170120"	"533809170120"	"103F3C2C"	"feeder01"
"A0606533809170120"	"533809170120"	"103F3C2C"	"feeder01"
"A0611533809170120"	"533809170120"	"103F3C2C"	"feeder01"
"A0601543809170120"	"543809170120"	"103F3C2C"	"feeder01"
"A0614583809170120"	"583809170120"	"1016A9AF"	"feeder01"
"A0603593809170120"	"593809170120"	"1016A9AF"	"feeder01"
"A0602293909170120"	"293909170120"	"1016F72A"	"feeder01"
"A0601323909170120"	"323909170120"	"103F3C2C"	"feeder01"
"A0607323909170120"	"323909170120"	"103F3C2C"	"feeder01"
"A0612323909170120"	"323909170120"	"103F3C2C"	"feeder01"
"A0601333909170120"	"333909170120"	"103F3C2C"	"feeder01"
"A0606333909170120"	"333909170120"	"103F3C2C"	"feeder01"
"A0612333909170120"	"333909170120"	"103F3C2C"	"feeder01"
"A0603373909170120"	"373909170120"	"1016A9AF"	"feeder01"
"A0608373909170120"	"373909170120"	"1016A9AF"	"feeder01"
"A0613373909170120"	"373909170120"	"1016A9AF"	"feeder01"
"A0602453909170120"	"453909170120"	"103F4584"	"feeder01"
"A0607453909170120"	"453909170120"	"103F4584"	"feeder01"
"A0613453909170120"	"453909170120"	"103F4584"	"feeder01"
"A0602463909170120"	"463909170120"	"103F4584"	"feeder01"
"A0607463909170120"	"463909170120"	"103F4584"	"feeder01"
"A0613463909170120"	"463909170120"	"103F4584"	"feeder01"
"A0600094009170120"	"094009170120"	"103F3C2C"	"feeder01"
"A0606094009170120"	"094009170120"	"103F3C2C"	"feeder01"
"A0611094009170120"	"094009170120"	"103F3C2C"	"feeder01"
"A0600104009170120"	"104009170120"	"103F3C2C"	"feeder01"
"A0606104009170120"	"104009170120"	"103F3C2C"	"feeder01"
"A0611104009170120"	"104009170120"	"103F3C2C"	"feeder01"
"A0600114009170120"	"114009170120"	"103F3C2C"	"feeder01"
"A0605114009170120"	"114009170120"	"103F3C2C"	"feeder01"
"A0611114009170120"	"114009170120"	"103F3C2C"	"feeder01"
"A0600124009170120"	"124009170120"	"103F3C2C"	"feeder01"
"A0605124009170120"	"124009170120"	"103F3C2C"	"feeder01"
"A0611124009170120"	"124009170120"	"103F3C2C"	"feeder01"
"A0600134009170120"	"134009170120"	"103F3C2C"	"feeder01"
"A0609164009170120"	"164009170120"	"1016FB74"	"feeder01"
"A0614164009170120"	"164009170120"	"1016FB74"	"feeder01"
"A0604174009170120"	"174009170120"	"1016FB74"	"feeder01"
"A0609174009170120"	"174009170120"	"1016FB74"	"feeder01"
"A0614174009170120"	"174009170120"	"1016FB74"	"feeder01"
"A0604184009170120"	"184009170120"	"1016FB74"	"feeder01"
"A0609184009170120"	"184009170120"	"1016FB74"	"feeder01"
"A0614184009170120"	"184009170120"	"1016FB74"	"feeder01"
"A0604194009170120"	"194009170120"	"1016FB74"	"feeder01"
"A0609194009170120"	"194009170120"	"1016FB74"	"feeder01"
"A0614194009170120"	"194009170120"	"1016FB74"	"feeder01"
"A0603204009170120"	"204009170120"	"1016FB74"	"feeder01"
"A0609204009170120"	"204009170120"	"1016FB74"	"feeder01"
"A0604224009170120"	"224009170120"	"103F8E11"	"feeder01"
"A0613344009170120"	"344009170120"	"103F473D"	"feeder01"
"A0602354009170120"	"354009170120"	"103F473D"	"feeder01"
"A0602364009170120"	"364009170120"	"1016DF55"	"feeder01"
"A0607364009170120"	"364009170120"	"1016DF55"	"feeder01"
"A0613364009170120"	"364009170120"	"1016DF55"	"feeder01"
"A0602374009170120"	"374009170120"	"1016DF55"	"feeder01"
"A0610254409170120"	"254409170120"	"1016AD9B"	"feeder01"
"A0615254409170120"	"254409170120"	"1016AD9B"	"feeder01"
"A0604284409170120"	"284409170120"	"1016B51D"	"feeder01"
"A0609284409170120"	"284409170120"	"1016B51D"	"feeder01"
"A0610554409170120"	"554409170120"	"198E0DBA"	"feeder01"
"A0600564409170120"	"564409170120"	"198E0DBA"	"feeder01"
"A0605564409170120"	"564409170120"	"198E0DBA"	"feeder01"
"A0605204509170120"	"204509170120"	"103F4584"	"feeder01"
"A0610204509170120"	"204509170120"	"103F4584"	"feeder01"
"A0615204509170120"	"204509170120"	"103F4584"	"feeder01"
"A0604214509170120"	"214509170120"	"103F4584"	"feeder01"
"A0600444509170120"	"444509170120"	"103FDC8F"	"feeder01"
"A0605444509170120"	"444509170120"	"103FDC8F"	"feeder01"
"A0611444509170120"	"444509170120"	"103FDC8F"	"feeder01"
"A0600454509170120"	"454509170120"	"103FDC8F"	"feeder01"
"A0613064809170120"	"064809170120"	"103FDF3E"	"feeder01"
"A0603074809170120"	"074809170120"	"103FDF3E"	"feeder01"
"A0610324809170120"	"324809170120"	"1016FB39"	"feeder01"
"A0615324809170120"	"324809170120"	"1016FB39"	"feeder01"
"A0605334809170120"	"334809170120"	"1016FB39"	"feeder01"
"A0610334809170120"	"334809170120"	"1016FB39"	"feeder01"
"A0615334809170120"	"334809170120"	"1016FB39"	"feeder01"
"A0612344809170120"	"344809170120"	"103FE119"	"feeder01"
"A0601354809170120"	"354809170120"	"103FE119"	"feeder01"
"A0607354809170120"	"354809170120"	"103FE119"	"feeder01"
"A0612354809170120"	"354809170120"	"103FE119"	"feeder01"
"A0601364809170120"	"364809170120"	"103FE119"	"feeder01"
"A0607364809170120"	"364809170120"	"103FE119"	"feeder01"
"A0612364809170120"	"364809170120"	"103FE119"	"feeder01"
"A0601374809170120"	"374809170120"	"103FE119"	"feeder01"
"A0606374809170120"	"374809170120"	"103FE119"	"feeder01"
"A0612374809170120"	"374809170120"	"103FE119"	"feeder01"
"A0601384809170120"	"384809170120"	"103FE119"	"feeder01"
"A0606384809170120"	"384809170120"	"103FE119"	"feeder01"
"A0612384809170120"	"384809170120"	"103FE119"	"feeder01"
"A0601394809170120"	"394809170120"	"103FE119"	"feeder01"
"A0606394809170120"	"394809170120"	"103FE119"	"feeder01"
"A0612394809170120"	"394809170120"	"103FE119"	"feeder01"
"A0602404809170120"	"404809170120"	"103FE119"	"feeder01"
"A0608404809170120"	"404809170120"	"103FE119"	"feeder01"
"A0613404809170120"	"404809170120"	"103FE119"	"feeder01"
"A0602414809170120"	"414809170120"	"103FE119"	"feeder01"
"A0615414809170120"	"414809170120"	"103FE119"	"feeder01"
"A0605424809170120"	"424809170120"	"103FE119"	"feeder01"
"A0610424809170120"	"424809170120"	"103FE119"	"feeder01"
"A0615424809170120"	"424809170120"	"103FE119"	"feeder01"
"A0604434809170120"	"434809170120"	"103FE119"	"feeder01"
"A0610434809170120"	"434809170120"	"103FE119"	"feeder01"
"A0615434809170120"	"434809170120"	"103FE119"	"feeder01"
"A0605494809170120"	"494809170120"	"1016BE83"	"feeder01"
"A0613494809170120"	"494809170120"	"103FDF3E"	"feeder01"
"A0602504809170120"	"504809170120"	"103FDF3E"	"feeder01"
"A0607504809170120"	"504809170120"	"103FDF3E"	"feeder01"
"A0613504809170120"	"504809170120"	"103FDF3E"	"feeder01"
"A0603514809170120"	"514809170120"	"103FDF3E"	"feeder01"
"A0608514809170120"	"514809170120"	"103FDF3E"	"feeder01"
"A0613514809170120"	"514809170120"	"103FDF3E"	"feeder01"
"A0603524809170120"	"524809170120"	"103FDF3E"	"feeder01"
"A0613544809170120"	"544809170120"	"10174D11"	"feeder01"
"A0603554809170120"	"554809170120"	"10174D11"	"feeder01"
"A0608554809170120"	"554809170120"	"10174D11"	"feeder01"
"A0613554809170120"	"554809170120"	"10174D11"	"feeder01"
"A0603564809170120"	"564809170120"	"10174D11"	"feeder01"
"A0604034909170120"	"034909170120"	"1016F4AD"	"feeder01"
"A0613204909170120"	"204909170120"	"1016FB39"	"feeder01"
"A0602214909170120"	"214909170120"	"1016FB39"	"feeder01"
"A0608214909170120"	"214909170120"	"1016FB39"	"feeder01"
"A0613214909170120"	"214909170120"	"1016FB39"	"feeder01"
"A0602224909170120"	"224909170120"	"1016FB39"	"feeder01"
"A0608224909170120"	"224909170120"	"1016FB39"	"feeder01"
"A0613224909170120"	"224909170120"	"1016FB39"	"feeder01"
"A0610254909170120"	"254909170120"	"103FDC8F"	"feeder01"
"A0606264909170120"	"264909170120"	"103FDC8F"	"feeder01"
"A0609274909170120"	"274909170120"	"194814E0"	"feeder01"
"A0604284909170120"	"284909170120"	"194814E0"	"feeder01"
"A0609284909170120"	"284909170120"	"194814E0"	"feeder01"
"A0611414909170120"	"414909170120"	"10171394"	"feeder01"
"A0601424909170120"	"424909170120"	"10171394"	"feeder01"
"A0604534909170120"	"534909170120"	"103FE119"	"feeder01"
"A0609594909170120"	"594909170120"	"194814E0"	"feeder01"
"A0614594909170120"	"594909170120"	"194814E0"	"feeder01"
"A0603005009170120"	"005009170120"	"194814E0"	"feeder01"
"A0603025009170120"	"025009170120"	"103FDF3E"	"feeder01"
"A0608025009170120"	"025009170120"	"103FDF3E"	"feeder01"
"A0614025009170120"	"025009170120"	"103FDF3E"	"feeder01"
"A0603035009170120"	"035009170120"	"103FDF3E"	"feeder01"
"A0602215009170120"	"215009170120"	"1016FB74"	"feeder01"
"A0607215009170120"	"215009170120"	"1016FB74"	"feeder01"
"A0613215009170120"	"215009170120"	"1016FB74"	"feeder01"
"A0602225009170120"	"225009170120"	"1016FB74"	"feeder01"
"A0607225009170120"	"225009170120"	"1016FB74"	"feeder01"
"A0612245009170120"	"245009170120"	"1016DF55"	"feeder01"
"A0602255009170120"	"255009170120"	"1016DF55"	"feeder01"
"A0607255009170120"	"255009170120"	"1016DF55"	"feeder01"
"A0612255009170120"	"255009170120"	"1016DF55"	"feeder01"
"A0602265009170120"	"265009170120"	"1016DF55"	"feeder01"
"A0600335009170120"	"335009170120"	"194814E0"	"feeder01"
"A0606335009170120"	"335009170120"	"194814E0"	"feeder01"
"A0611335009170120"	"335009170120"	"194814E0"	"feeder01"
"A0607345009170120"	"345009170120"	"194814E0"	"feeder01"
"A0612345009170120"	"345009170120"	"194814E0"	"feeder01"
"A0608365009170120"	"365009170120"	"103FDC8F"	"feeder01"
"A0613365009170120"	"365009170120"	"103FDC8F"	"feeder01"
"A0602375009170120"	"375009170120"	"103FDC8F"	"feeder01"
"A0608375009170120"	"375009170120"	"103FDC8F"	"feeder01"
"A0609575009170120"	"575009170120"	"1016DF55"	"feeder01"
"A0615575009170120"	"575009170120"	"1016DF55"	"feeder01"
"A0604585009170120"	"585009170120"	"1016DF55"	"feeder01"
"A0609585009170120"	"585009170120"	"1016DF55"	"feeder01"
"A0615585009170120"	"585009170120"	"1016DF55"	"feeder01"
"A0608005109170120"	"005109170120"	"1016FB39"	"feeder01"
"A0613005109170120"	"005109170120"	"1016FB39"	"feeder01"
"A0602015109170120"	"015109170120"	"1016FB39"	"feeder01"
"A0611065109170120"	"065109170120"	"103F9A3A"	"feeder01"
"A0601075109170120"	"075109170120"	"103F9A3A"	"feeder01"
"A0606075109170120"	"075109170120"	"103F9A3A"	"feeder01"
"A0611075109170120"	"075109170120"	"103F9A3A"	"feeder01"
"A0601085109170120"	"085109170120"	"103F9A3A"	"feeder01"
"A0601115109170120"	"115109170120"	"1016F4AD"	"feeder01"
"A0614115109170120"	"115109170120"	"1016F4AD"	"feeder01"
"A0600155109170120"	"155109170120"	"1016DF71"	"feeder01"
"A0607175109170120"	"175109170120"	"10174D11"	"feeder01"
"A0610205109170120"	"205109170120"	"103FE119"	"feeder01"
"A0615205109170120"	"205109170120"	"103FE119"	"feeder01"
"A0605215109170120"	"215109170120"	"103FE119"	"feeder01"
"A0611215109170120"	"215109170120"	"103FE119"	"feeder01"
"A0600225109170120"	"225109170120"	"103FE119"	"feeder01"
"A0606225109170120"	"225109170120"	"103FE119"	"feeder01"
"A0605265109170120"	"265109170120"	"194814E0"	"feeder01"
"A0610265109170120"	"265109170120"	"194814E0"	"feeder01"
"A0615265109170120"	"265109170120"	"194814E0"	"feeder01"
"A0615295109170120"	"295109170120"	"1016FB74"	"feeder01"
"A0605305109170120"	"305109170120"	"1016FB74"	"feeder01"
"A0610305109170120"	"305109170120"	"1016FB74"	"feeder01"
"A0615305109170120"	"305109170120"	"1016FB74"	"feeder01"
"A0600335109170120"	"335109170120"	"103FDF3E"	"feeder01"
"A0606335109170120"	"335109170120"	"103FDF3E"	"feeder01"
"A0611335109170120"	"335109170120"	"103FDF3E"	"feeder01"
"A0600345109170120"	"345109170120"	"103FDF3E"	"feeder01"
"A0606345109170120"	"345109170120"	"103FDF3E"	"feeder01"
"A0611345109170120"	"345109170120"	"103FDF3E"	"feeder01"
"A0600355109170120"	"355109170120"	"103FDF3E"	"feeder01"
"A0606355109170120"	"355109170120"	"103FDF3E"	"feeder01"
"A0600385109170120"	"385109170120"	"1016DF71"	"feeder01"
"A0605385109170120"	"385109170120"	"1016DF71"	"feeder01"
"A0615405109170120"	"405109170120"	"103FDC8F"	"feeder01"
"A0605415109170120"	"415109170120"	"103FDC8F"	"feeder01"
"A0610415109170120"	"415109170120"	"103FDC8F"	"feeder01"
"A0615415109170120"	"415109170120"	"103FDC8F"	"feeder01"
"A0601475109170120"	"475109170120"	"10171394"	"feeder01"
"A0606475109170120"	"475109170120"	"10171394"	"feeder01"
"A0611475109170120"	"475109170120"	"10171394"	"feeder01"
"A0601485109170120"	"485109170120"	"10171394"	"feeder01"
"A0611045209170120"	"045209170120"	"194814E0"	"feeder01"
"A0600055209170120"	"055209170120"	"194814E0"	"feeder01"
"A0600065209170120"	"065209170120"	"194814E0"	"feeder01"
"A0615085209170120"	"085209170120"	"1016F4AD"	"feeder01"
"A0614125209170120"	"125209170120"	"103FDF3E"	"feeder01"
"A0604135209170120"	"135209170120"	"103FDF3E"	"feeder01"
