F 	Date            	Hmsec 	ID   	Event 	Old 	New 	Strain 	~Weight
D 	2022-02-07 10:36:15	 543 	c1935 	  333 	u   	d    	56838 	   81
D 	2022-02-07 10:36:15	 744 	c1935 	  333 	d   	u    	-76958 	 -143
D 	2022-02-07 10:36:16	 220 	c1935 	  334 	u   	d    	78843 	  117
D 	2022-02-07 10:36:16	 269 	c1935 	  334 	u   	d    	78843 	  117
D 	2022-02-07 10:36:16	 319 	c1935 	  334 	u   	d    	78843 	  117
D 	2022-02-07 10:36:16	 369 	c1935 	  334 	u   	d    	78843 	  117
D 	2022-02-07 10:36:16	 570 	c1935 	  334 	d   	u    	 4169 	   -7
D 	2022-02-07 10:36:16	 770 	c1935 	  335 	u   	d    	102956 	  158
D 	2022-02-07 10:36:16	 819 	c1935 	  335 	u   	d    	102956 	  158
D 	2022-02-07 10:36:16	 869 	c1935 	  335 	u   	d    	102956 	  158
D 	2022-02-07 10:36:16	 919 	c1935 	  335 	u   	d    	102956 	  158
D 	2022-02-07 10:36:17	  96 	c1935 	  335 	d   	u    	-108127 	 -195
D 	2022-02-07 10:36:17	 393 	c1935 	  336 	u   	d    	64004 	   93
D 	2022-02-07 10:36:17	 441 	c1935 	  336 	u   	d    	64004 	   93
D 	2022-02-07 10:36:17	 491 	c1935 	  336 	u   	d    	64004 	   93
D 	2022-02-07 10:36:17	 541 	c1935 	  336 	u   	d    	64004 	   93
D 	2022-02-07 10:36:17	 893 	c1935 	  336 	d   	u    	-51110 	 -100
D 	2022-02-07 10:36:18	  19 	c1935 	  337 	u   	d    	68438 	  100
D 	2022-02-07 10:36:18	  67 	c1935 	  337 	u   	d    	68438 	  100
D 	2022-02-07 10:36:18	 117 	c1935 	  337 	u   	d    	68438 	  100
D 	2022-02-07 10:36:18	 167 	c1935 	  337 	u   	d    	68438 	  100
D 	2022-02-07 10:36:18	 219 	c1935 	  337 	d   	u    	11410 	    4
D 	2022-02-07 10:36:18	 319 	c1935 	  338 	u   	d    	101930 	  156
D 	2022-02-07 10:36:18	 367 	c1935 	  338 	u   	d    	101930 	  156
D 	2022-02-07 10:36:18	 417 	c1935 	  338 	u   	d    	101930 	  156
D 	2022-02-07 10:36:18	 467 	c1935 	  338 	u   	d    	101930 	  156
D 	2022-02-07 10:36:18	 792 	c1935 	  338 	d   	u    	-92825 	 -170
D 	2022-02-07 10:36:18	 892 	c1935 	  339 	u   	d    	78813 	  117
D 	2022-02-07 10:36:18	 941 	c1935 	  339 	u   	d    	78813 	  117
D 	2022-02-07 10:36:18	 991 	c1935 	  339 	u   	d    	78813 	  117
D 	2022-02-07 10:36:19	  17 	c1935 	  339 	u   	d    	78813 	  117
D 	2022-02-07 10:36:19	 321 	c1935 	  339 	d   	u    	-37759 	  -77
D 	2022-02-07 10:36:19	 610 	c1935 	  340 	u   	d    	131178 	  205
D 	2022-02-07 10:36:19	 658 	c1935 	  340 	u   	d    	131178 	  205
D 	2022-02-07 10:36:19	 708 	c1935 	  340 	u   	d    	131178 	  205
D 	2022-02-07 10:36:19	 758 	c1935 	  340 	u   	d    	131178 	  205
D 	2022-02-07 10:36:19	 882 	c1935 	  340 	d   	u    	-126748 	 -227
D 	2022-02-07 10:36:20	  47 	c1935 	  341 	u   	d    	65692 	   95
D 	2022-02-07 10:36:20	  96 	c1935 	  341 	u   	d    	65692 	   95
D 	2022-02-07 10:36:20	 146 	c1935 	  341 	u   	d    	65692 	   95
D 	2022-02-07 10:36:20	 196 	c1935 	  341 	u   	d    	65692 	   95
D 	2022-02-07 10:36:20	 671 	c1935 	  341 	d   	u    	-96805 	 -176
D 	2022-02-07 10:36:20	 736 	c1935 	  342 	u   	d    	81236 	  121
D 	2022-02-07 10:36:20	 785 	c1935 	  342 	u   	d    	81236 	  121
D 	2022-02-07 10:36:20	 835 	c1935 	  342 	u   	d    	81236 	  121
D 	2022-02-07 10:36:20	 885 	c1935 	  342 	u   	d    	81236 	  121
D 	2022-02-07 10:36:21	 183 	c1935 	  342 	d   	u    	-8952 	  -29
D 	2022-02-07 10:36:21	 501 	c1935 	  343 	u   	d    	90865 	  138
D 	2022-02-07 10:36:21	 550 	c1935 	  343 	u   	d    	90865 	  138
D 	2022-02-07 10:36:21	 600 	c1935 	  343 	u   	d    	90865 	  138
D 	2022-02-07 10:36:21	 650 	c1935 	  343 	u   	d    	90865 	  138
D 	2022-02-07 10:36:21	 973 	c1935 	  343 	d   	u    	-64431 	 -122
D 	2022-02-07 10:36:22	 206 	c1935 	  344 	u   	d    	168032 	  267
D 	2022-02-07 10:36:22	 255 	c1935 	  344 	u   	d    	168032 	  267
D 	2022-02-07 10:36:22	 305 	c1935 	  344 	u   	d    	168032 	  267
D 	2022-02-07 10:36:22	 355 	c1935 	  344 	u   	d    	168032 	  267
D 	2022-02-07 10:36:22	 487 	c1935 	  344 	d   	u    	-22982 	  -52
D 	2022-02-07 10:36:22	 679 	c1935 	  345 	u   	d    	84834 	  128
D 	2022-02-07 10:36:22	 728 	c1935 	  345 	u   	d    	84834 	  128
D 	2022-02-07 10:36:22	 778 	c1935 	  345 	u   	d    	84834 	  128
D 	2022-02-07 10:36:22	 828 	c1935 	  345 	u   	d    	84834 	  128
D 	2022-02-07 10:36:23	   0 	c1935 	  345 	d   	u    	  232 	  -14
D 	2022-02-07 10:36:23	 113 	c1935 	  346 	u   	d    	178448 	  285
D 	2022-02-07 10:36:23	 162 	c1935 	  346 	u   	d    	178448 	  285
D 	2022-02-07 10:36:23	 173 	c1935 	  346 	u   	d    	178448 	  285
D 	2022-02-07 10:36:23	 185 	c1935 	  346 	u   	d    	178448 	  285
D 	2022-02-07 10:36:23	 510 	c1935 	  346 	d   	u    	-63013 	 -120
D 	2022-02-07 10:36:23	 704 	c1935 	  347 	u   	d    	273778 	  445
D 	2022-02-07 10:36:23	 752 	c1935 	  347 	u   	d    	273778 	  445
D 	2022-02-07 10:36:23	 802 	c1935 	  347 	u   	d    	273778 	  445
D 	2022-02-07 10:36:23	 852 	c1935 	  347 	u   	d    	273778 	  445
T 	2022-02-07 10:36:23	 986 	c1935 	  347 
S
D 	2022-02-07 10:36:24	 354 	c1935 	  347 	d   	u    	-117596 	 -211
D 	2022-02-07 10:36:24	 601 	c1935 	  348 	u   	d    	219700 	  354
D 	2022-02-07 10:36:24	 650 	c1935 	  348 	u   	d    	219700 	  354
D 	2022-02-07 10:36:24	 700 	c1935 	  348 	u   	d    	219700 	  354
D 	2022-02-07 10:36:24	 750 	c1935 	  348 	u   	d    	219700 	  354
D 	2022-02-07 10:36:24	 971 	c1935 	  348 	d   	u    	-126663 	 -226
D 	2022-02-07 10:36:25	 457 	c1935 	  349 	u   	d    	91982 	  139
D 	2022-02-07 10:36:25	 506 	c1935 	  349 	u   	d    	91982 	  139
D 	2022-02-07 10:36:25	 556 	c1935 	  349 	u   	d    	91982 	  139
D 	2022-02-07 10:36:25	 606 	c1935 	  349 	u   	d    	91982 	  139
D 	2022-02-07 10:36:25	 677 	c1935 	  349 	d   	u    	-107251 	 -194
D 	2022-02-07 10:36:25	 926 	c1935 	  350 	u   	d    	141854 	  223
D 	2022-02-07 10:36:25	 975 	c1935 	  350 	u   	d    	141854 	  223
D 	2022-02-07 10:36:26	   1 	c1935 	  350 	u   	d    	141854 	  223
D 	2022-02-07 10:36:26	  51 	c1935 	  350 	u   	d    	141854 	  223
D 	2022-02-07 10:36:26	 252 	c1935 	  350 	d   	u    	-13903 	  -37
D 	2022-02-07 10:36:26	 803 	c1935 	  351 	u   	d    	276921 	  450
D 	2022-02-07 10:36:26	 851 	c1935 	  351 	u   	d    	276921 	  450
D 	2022-02-07 10:36:26	 901 	c1935 	  351 	u   	d    	276921 	  450
D 	2022-02-07 10:36:26	 951 	c1935 	  351 	u   	d    	276921 	  450
D 	2022-02-07 10:36:27	  78 	c1935 	  351 	d   	u    	12461 	    6
D 	2022-02-07 10:36:27	 291 	c1935 	  352 	u   	d    	246483 	  399
D 	2022-02-07 10:36:27	 340 	c1935 	  352 	u   	d    	246483 	  399
D 	2022-02-07 10:36:27	 390 	c1935 	  352 	u   	d    	246483 	  399
D 	2022-02-07 10:36:27	 440 	c1935 	  352 	u   	d    	246483 	  399
D 	2022-02-07 10:36:27	 641 	c1935 	  352 	d   	u    	-20383 	  -48
D 	2022-02-07 10:36:28	 117 	c1935 	  353 	u   	d    	176728 	  282
D 	2022-02-07 10:36:28	 166 	c1935 	  353 	u   	d    	176728 	  282
D 	2022-02-07 10:36:28	 216 	c1935 	  353 	u   	d    	176728 	  282
D 	2022-02-07 10:36:28	 266 	c1935 	  353 	u   	d    	176728 	  282
D 	2022-02-07 10:36:28	 767 	c1935 	  353 	d   	u    	-17628 	  -43
D 	2022-02-07 10:36:28	 867 	c1935 	  354 	u   	d    	58515 	   83
D 	2022-02-07 10:36:28	 916 	c1935 	  354 	u   	d    	58515 	   83
D 	2022-02-07 10:36:28	 966 	c1935 	  354 	u   	d    	58515 	   83
D 	2022-02-07 10:36:28	1016 	c1935 	  354 	u   	d    	58515 	   83
D 	2022-02-07 10:36:29	  93 	c1935 	  354 	d   	u    	-54918 	 -106
D 	2022-02-07 10:36:29	 393 	c1935 	  355 	u   	d    	102267 	  157
D 	2022-02-07 10:36:29	 442 	c1935 	  355 	u   	d    	102267 	  157
D 	2022-02-07 10:36:29	 492 	c1935 	  355 	u   	d    	102267 	  157
D 	2022-02-07 10:36:29	 542 	c1935 	  355 	u   	d    	102267 	  157
D 	2022-02-07 10:36:30	 969 	c1935 	  355 	d   	u    	-28797 	  -62
D 	2022-02-07 10:36:31	 345 	c1935 	  356 	u   	d    	153102 	  242
D 	2022-02-07 10:36:31	 394 	c1935 	  356 	u   	d    	153102 	  242
D 	2022-02-07 10:36:31	 444 	c1935 	  356 	u   	d    	153102 	  242
D 	2022-02-07 10:36:31	 494 	c1935 	  356 	u   	d    	153102 	  242
D 	2022-02-07 10:36:31	 595 	c1935 	  356 	d   	u    	-169595 	 -299
D 	2022-02-07 10:36:32	  71 	c1935 	  357 	u   	d    	222292 	  358
D 	2022-02-07 10:36:32	 120 	c1935 	  357 	u   	d    	222292 	  358
D 	2022-02-07 10:36:32	 170 	c1935 	  357 	u   	d    	222292 	  358
D 	2022-02-07 10:36:32	 220 	c1935 	  357 	u   	d    	222292 	  358
D 	2022-02-07 10:36:32	 921 	c1935 	  357 	d   	u    	-37968 	  -78
D 	2022-02-07 10:36:33	 345 	c1935 	  358 	u   	d    	204530 	  328
D 	2022-02-07 10:36:33	 394 	c1935 	  358 	u   	d    	204530 	  328
D 	2022-02-07 10:36:33	 444 	c1935 	  358 	u   	d    	204530 	  328
D 	2022-02-07 10:36:33	 494 	c1935 	  358 	u   	d    	204530 	  328
D 	2022-02-07 10:36:33	 546 	c1935 	  358 	d   	u    	-86088 	 -158
D 	2022-02-07 10:36:33	 945 	c1935 	  359 	u   	d    	103637 	  159
D 	2022-02-07 10:36:33	 994 	c1935 	  359 	u   	d    	103637 	  159
D 	2022-02-07 10:36:34	  20 	c1935 	  359 	u   	d    	103637 	  159
D 	2022-02-07 10:36:34	  70 	c1935 	  359 	u   	d    	103637 	  159
D 	2022-02-07 10:36:35	 384 	c1935 	  359 	d   	u    	-78050 	 -145
D 	2022-02-07 10:36:35	 584 	c1935 	  360 	u   	d    	142191 	  224
D 	2022-02-07 10:36:35	 632 	c1935 	  360 	u   	d    	142191 	  224
D 	2022-02-07 10:36:35	 682 	c1935 	  360 	u   	d    	142191 	  224
D 	2022-02-07 10:36:35	 732 	c1935 	  360 	u   	d    	142191 	  224
D 	2022-02-07 10:36:36	 510 	c1935 	  360 	d   	u    	-63659 	 -121
D 	2022-02-07 10:36:36	 960 	c1935 	  361 	u   	d    	213789 	  344
D 	2022-02-07 10:36:36	1008 	c1935 	  361 	u   	d    	213789 	  344
D 	2022-02-07 10:36:37	  34 	c1935 	  361 	u   	d    	213789 	  344
D 	2022-02-07 10:36:37	  84 	c1935 	  361 	u   	d    	213789 	  344
D 	2022-02-07 10:36:37	 236 	c1935 	  361 	d   	u    	-34744 	  -72
D 	2022-02-07 10:36:37	 336 	c1935 	  362 	u   	d    	206194 	  331
D 	2022-02-07 10:36:37	 384 	c1935 	  362 	u   	d    	206194 	  331
D 	2022-02-07 10:36:37	 434 	c1935 	  362 	u   	d    	206194 	  331
D 	2022-02-07 10:36:37	 484 	c1935 	  362 	u   	d    	206194 	  331
D 	2022-02-07 10:36:37	 886 	c1935 	  362 	d   	u    	-6032 	  -24
D 	2022-02-07 10:36:38	 612 	c1935 	  363 	u   	d    	66454 	   97
D 	2022-02-07 10:36:38	 660 	c1935 	  363 	u   	d    	66454 	   97
D 	2022-02-07 10:36:38	 710 	c1935 	  363 	u   	d    	66454 	   97
D 	2022-02-07 10:36:38	 760 	c1935 	  363 	u   	d    	66454 	   97
D 	2022-02-07 10:36:38	 812 	c1935 	  363 	d   	u    	20252 	   19
D 	2022-02-07 10:36:40	 114 	c1935 	  364 	u   	d    	100578 	  154
D 	2022-02-07 10:36:40	 162 	c1935 	  364 	u   	d    	100578 	  154
D 	2022-02-07 10:36:40	 212 	c1935 	  364 	u   	d    	100578 	  154
D 	2022-02-07 10:36:40	 262 	c1935 	  364 	u   	d    	100578 	  154
D 	2022-02-07 10:36:40	 314 	c1935 	  364 	d   	u    	-152475 	 -270
D 	2022-02-07 10:36:40	 770 	c1935 	  365 	u   	d    	57348 	   81
D 	2022-02-07 10:36:40	 819 	c1935 	  365 	u   	d    	57348 	   81
D 	2022-02-07 10:36:40	 869 	c1935 	  365 	u   	d    	57348 	   81
D 	2022-02-07 10:36:40	 919 	c1935 	  365 	u   	d    	57348 	   81
D 	2022-02-07 10:36:41	 120 	c1935 	  365 	d   	u    	-32177 	  -68
D 	2022-02-07 10:36:41	 413 	c1935 	  366 	u   	d    	57065 	   81
D 	2022-02-07 10:36:41	 462 	c1935 	  366 	u   	d    	57065 	   81
D 	2022-02-07 10:36:41	 512 	c1935 	  366 	u   	d    	57065 	   81
D 	2022-02-07 10:36:41	 562 	c1935 	  366 	u   	d    	57065 	   81
D 	2022-02-07 10:36:41	 619 	c1935 	  366 	d   	u    	-49331 	  -97
D 	2022-02-07 10:36:41	 999 	c1935 	  367 	u   	d    	86982 	  131
D 	2022-02-07 10:36:42	  24 	c1935 	  367 	u   	d    	86982 	  131
D 	2022-02-07 10:36:42	  74 	c1935 	  367 	u   	d    	86982 	  131
D 	2022-02-07 10:36:42	 124 	c1935 	  367 	u   	d    	86982 	  131
D 	2022-02-07 10:36:42	 439 	c1935 	  367 	d   	u    	23365 	   24
D 	2022-02-07 10:36:42	 883 	c1935 	  368 	u   	d    	91754 	  139
D 	2022-02-07 10:36:42	 932 	c1935 	  368 	u   	d    	91754 	  139
D 	2022-02-07 10:36:42	 982 	c1935 	  368 	u   	d    	91754 	  139
D 	2022-02-07 10:36:43	   8 	c1935 	  368 	u   	d    	91754 	  139
D 	2022-02-07 10:36:43	  73 	c1935 	  368 	d   	u    	-137124 	 -244
D 	2022-02-07 10:36:43	 443 	c1935 	  369 	u   	d    	59764 	   85
D 	2022-02-07 10:36:43	 491 	c1935 	  369 	u   	d    	59764 	   85
D 	2022-02-07 10:36:43	 541 	c1935 	  369 	u   	d    	59764 	   85
D 	2022-02-07 10:36:43	 591 	c1935 	  369 	u   	d    	59764 	   85
D 	2022-02-07 10:36:43	 720 	c1935 	  369 	d   	u    	-51942 	 -101
D 	2022-02-07 10:36:44	  79 	c1935 	  370 	u   	d    	111975 	  173
D 	2022-02-07 10:36:44	 128 	c1935 	  370 	u   	d    	111975 	  173
D 	2022-02-07 10:36:44	 178 	c1935 	  370 	u   	d    	111975 	  173
D 	2022-02-07 10:36:44	 228 	c1935 	  370 	u   	d    	111975 	  173
D 	2022-02-07 10:36:44	 369 	c1935 	  370 	d   	u    	-67747 	 -128
D 	2022-02-07 10:36:45	 110 	c1935 	  371 	u   	d    	135798 	  213
D 	2022-02-07 10:36:45	 159 	c1935 	  371 	u   	d    	135798 	  213
D 	2022-02-07 10:36:45	 171 	c1935 	  371 	u   	d    	135798 	  213
D 	2022-02-07 10:36:45	 183 	c1935 	  371 	u   	d    	135798 	  213
D 	2022-02-07 10:36:45	 245 	c1935 	  371 	d   	u    	-60646 	 -116
T 	2022-02-07 10:36:45	 361 	c1935 	  371 
S
D 	2022-02-07 10:36:47	 103 	c1935 	  372 	u   	d    	340002 	  556
D 	2022-02-07 10:36:47	 151 	c1935 	  372 	u   	d    	340002 	  556
D 	2022-02-07 10:36:47	 166 	c1935 	  372 	u   	d    	340002 	  556
D 	2022-02-07 10:36:47	 180 	c1935 	  372 	u   	d    	340002 	  556
D 	2022-02-07 10:36:47	 494 	c1935 	  372 	d   	u    	-93350 	 -171
D 	2022-02-07 10:36:47	 694 	c1935 	  373 	u   	d    	70776 	  104
D 	2022-02-07 10:36:47	 743 	c1935 	  373 	u   	d    	70776 	  104
D 	2022-02-07 10:36:47	 793 	c1935 	  373 	u   	d    	70776 	  104
D 	2022-02-07 10:36:47	 843 	c1935 	  373 	u   	d    	70776 	  104
D 	2022-02-07 10:36:47	 894 	c1935 	  373 	d   	u    	12144 	    5
D 	2022-02-07 10:36:48	  20 	c1935 	  374 	u   	d    	59981 	   86
D 	2022-02-07 10:36:48	  69 	c1935 	  374 	u   	d    	59981 	   86
D 	2022-02-07 10:36:48	 119 	c1935 	  374 	u   	d    	59981 	   86
D 	2022-02-07 10:36:48	 169 	c1935 	  374 	u   	d    	59981 	   86
D 	2022-02-07 10:36:48	 320 	c1935 	  374 	d   	u    	-70820 	 -133
D 	2022-02-07 10:36:48	 970 	c1935 	  375 	u   	d    	86266 	  130
D 	2022-02-07 10:36:48	1019 	c1935 	  375 	u   	d    	86266 	  130
D 	2022-02-07 10:36:49	  45 	c1935 	  375 	u   	d    	86266 	  130
D 	2022-02-07 10:36:49	  95 	c1935 	  375 	u   	d    	86266 	  130
D 	2022-02-07 10:36:49	 146 	c1935 	  375 	d   	u    	-16048 	  -41
D 	2022-02-07 10:36:49	 585 	c1935 	  376 	u   	d    	73288 	  108
D 	2022-02-07 10:36:49	 634 	c1935 	  376 	u   	d    	73288 	  108
D 	2022-02-07 10:36:49	 684 	c1935 	  376 	u   	d    	73288 	  108
D 	2022-02-07 10:36:49	 734 	c1935 	  376 	u   	d    	73288 	  108
D 	2022-02-07 10:36:49	 785 	c1935 	  376 	d   	u    	18867 	   17
D 	2022-02-07 10:36:50	 161 	c1935 	  377 	u   	d    	61144 	   88
D 	2022-02-07 10:36:50	 210 	c1935 	  377 	u   	d    	61144 	   88
D 	2022-02-07 10:36:50	 260 	c1935 	  377 	u   	d    	61144 	   88
D 	2022-02-07 10:36:50	 310 	c1935 	  377 	u   	d    	61144 	   88
D 	2022-02-07 10:36:50	 611 	c1935 	  377 	d   	u    	  888 	  -12
D 	2022-02-07 10:36:50	 711 	c1935 	  378 	u   	d    	101372 	  155
D 	2022-02-07 10:36:50	 760 	c1935 	  378 	u   	d    	101372 	  155
D 	2022-02-07 10:36:50	 810 	c1935 	  378 	u   	d    	101372 	  155
D 	2022-02-07 10:36:50	 860 	c1935 	  378 	u   	d    	101372 	  155
D 	2022-02-07 10:36:51	  87 	c1935 	  378 	d   	u    	-25907 	  -57
D 	2022-02-07 10:36:51	 937 	c1935 	  379 	u   	d    	171315 	  273
D 	2022-02-07 10:36:51	 986 	c1935 	  379 	u   	d    	171315 	  273
D 	2022-02-07 10:36:52	  12 	c1935 	  379 	u   	d    	171315 	  273
D 	2022-02-07 10:36:52	  62 	c1935 	  379 	u   	d    	171315 	  273
D 	2022-02-07 10:36:52	 363 	c1935 	  379 	d   	u    	-51061 	 -100
D 	2022-02-07 10:36:52	 563 	c1935 	  380 	u   	d    	109059 	  168
D 	2022-02-07 10:36:52	 612 	c1935 	  380 	u   	d    	109059 	  168
D 	2022-02-07 10:36:52	 662 	c1935 	  380 	u   	d    	109059 	  168
D 	2022-02-07 10:36:52	 712 	c1935 	  380 	u   	d    	109059 	  168
D 	2022-02-07 10:36:52	 763 	c1935 	  380 	d   	u    	-18210 	  -44
D 	2022-02-07 10:36:53	  89 	c1935 	  381 	u   	d    	90198 	  137
D 	2022-02-07 10:36:53	 138 	c1935 	  381 	u   	d    	90198 	  137
D 	2022-02-07 10:36:53	 188 	c1935 	  381 	u   	d    	90198 	  137
D 	2022-02-07 10:36:53	 238 	c1935 	  381 	u   	d    	90198 	  137
D 	2022-02-07 10:36:53	 389 	c1935 	  381 	d   	u    	-42506 	  -85
D 	2022-02-07 10:36:54	 415 	c1935 	  382 	u   	d    	120290 	  187
D 	2022-02-07 10:36:54	 464 	c1935 	  382 	u   	d    	120290 	  187
D 	2022-02-07 10:36:54	 514 	c1935 	  382 	u   	d    	120290 	  187
D 	2022-02-07 10:36:54	 564 	c1935 	  382 	u   	d    	120290 	  187
D 	2022-02-07 10:36:54	 665 	c1935 	  382 	d   	u    	-66433 	 -125
D 	2022-02-07 10:36:55	 241 	c1935 	  383 	u   	d    	87317 	  132
D 	2022-02-07 10:36:55	 290 	c1935 	  383 	u   	d    	87317 	  132
D 	2022-02-07 10:36:55	 340 	c1935 	  383 	u   	d    	87317 	  132
D 	2022-02-07 10:36:55	 390 	c1935 	  383 	u   	d    	87317 	  132
D 	2022-02-07 10:36:55	 441 	c1935 	  383 	d   	u    	-105402 	 -191
D 	2022-02-07 10:36:55	 991 	c1935 	  384 	u   	d    	99387 	  152
D 	2022-02-07 10:36:56	  16 	c1935 	  384 	u   	d    	99387 	  152
D 	2022-02-07 10:36:56	  66 	c1935 	  384 	u   	d    	99387 	  152
D 	2022-02-07 10:36:56	 116 	c1935 	  384 	u   	d    	99387 	  152
D 	2022-02-07 10:36:56	 167 	c1935 	  384 	d   	u    	-50100 	  -98
D 	2022-02-07 10:36:56	 417 	c1935 	  385 	u   	d    	95469 	  145
D 	2022-02-07 10:36:56	 466 	c1935 	  385 	u   	d    	95469 	  145
D 	2022-02-07 10:36:56	 516 	c1935 	  385 	u   	d    	95469 	  145
D 	2022-02-07 10:36:56	 566 	c1935 	  385 	u   	d    	95469 	  145
D 	2022-02-07 10:36:56	 717 	c1935 	  385 	d   	u    	18712 	   17
D 	2022-02-07 10:36:56	1017 	c1935 	  386 	u   	d    	151756 	  240
D 	2022-02-07 10:36:57	  42 	c1935 	  386 	u   	d    	151756 	  240
D 	2022-02-07 10:36:57	  92 	c1935 	  386 	u   	d    	151756 	  240
D 	2022-02-07 10:36:57	 142 	c1935 	  386 	u   	d    	151756 	  240
D 	2022-02-07 10:36:57	 643 	c1935 	  386 	d   	u    	-41028 	  -83
D 	2022-02-07 10:36:58	 169 	c1935 	  387 	u   	d    	146763 	  231
D 	2022-02-07 10:36:58	 218 	c1935 	  387 	u   	d    	146763 	  231
D 	2022-02-07 10:36:58	 268 	c1935 	  387 	u   	d    	146763 	  231
D 	2022-02-07 10:36:58	 318 	c1935 	  387 	u   	d    	146763 	  231
D 	2022-02-07 10:36:58	 469 	c1935 	  387 	d   	u    	19658 	   18
D 	2022-02-07 10:36:58	 669 	c1935 	  388 	u   	d    	104611 	  161
D 	2022-02-07 10:36:58	 718 	c1935 	  388 	u   	d    	104611 	  161
D 	2022-02-07 10:36:58	 768 	c1935 	  388 	u   	d    	104611 	  161
D 	2022-02-07 10:36:58	 818 	c1935 	  388 	u   	d    	104611 	  161
D 	2022-02-07 10:36:58	 919 	c1935 	  388 	d   	u    	-82757 	 -153
D 	2022-02-07 10:36:59	  95 	c1935 	  389 	u   	d    	84125 	  126
D 	2022-02-07 10:36:59	 144 	c1935 	  389 	u   	d    	84125 	  126
D 	2022-02-07 10:36:59	 194 	c1935 	  389 	u   	d    	84125 	  126
D 	2022-02-07 10:36:59	 244 	c1935 	  389 	u   	d    	84125 	  126
D 	2022-02-07 10:36:59	 610 	c1935 	  389 	d   	u    	-43231 	  -86
D 	2022-02-07 10:36:59	 870 	c1935 	  390 	u   	d    	91656 	  139
D 	2022-02-07 10:36:59	 919 	c1935 	  390 	u   	d    	91656 	  139
D 	2022-02-07 10:36:59	 969 	c1935 	  390 	u   	d    	91656 	  139
D 	2022-02-07 10:36:59	1019 	c1935 	  390 	u   	d    	91656 	  139
D 	2022-02-07 10:37:00	  58 	c1935 	  390 	d   	u    	-82386 	 -152
D 	2022-02-07 10:37:00	 581 	c1935 	  391 	u   	d    	63077 	   91
D 	2022-02-07 10:37:00	 630 	c1935 	  391 	u   	d    	63077 	   91
D 	2022-02-07 10:37:00	 680 	c1935 	  391 	u   	d    	63077 	   91
D 	2022-02-07 10:37:00	 730 	c1935 	  391 	u   	d    	63077 	   91
D 	2022-02-07 10:37:00	 872 	c1935 	  391 	d   	u    	-51002 	  -99
D 	2022-02-07 10:37:01	 199 	c1935 	  392 	u   	d    	90393 	  137
D 	2022-02-07 10:37:01	 248 	c1935 	  392 	u   	d    	90393 	  137
D 	2022-02-07 10:37:01	 298 	c1935 	  392 	u   	d    	90393 	  137
D 	2022-02-07 10:37:01	 348 	c1935 	  392 	u   	d    	90393 	  137
D 	2022-02-07 10:37:01	 669 	c1935 	  392 	d   	u    	26069 	   29
D 	2022-02-07 10:37:03	 244 	c1935 	  393 	u   	d    	85149 	  128
D 	2022-02-07 10:37:03	 293 	c1935 	  393 	u   	d    	85149 	  128
D 	2022-02-07 10:37:03	 343 	c1935 	  393 	u   	d    	85149 	  128
D 	2022-02-07 10:37:03	 393 	c1935 	  393 	u   	d    	85149 	  128
T 	2022-02-07 10:37:03	 621 	c1935 	  393 
S
D 	2022-02-07 10:37:03	 986 	c1935 	  393 	d   	u    	-47595 	  -94
D 	2022-02-07 10:37:04	 945 	c1935 	  394 	u   	d    	462033 	  761
D 	2022-02-07 10:37:04	 993 	c1935 	  394 	u   	d    	462033 	  761
D 	2022-02-07 10:37:05	  19 	c1935 	  394 	u   	d    	462033 	  761
D 	2022-02-07 10:37:05	  69 	c1935 	  394 	u   	d    	462033 	  761
D 	2022-02-07 10:37:05	 191 	c1935 	  394 	d   	u    	-1721 	  -17
D 	2022-02-07 10:37:05	 641 	c1935 	  395 	u   	d    	203250 	  326
D 	2022-02-07 10:37:05	 690 	c1935 	  395 	u   	d    	203250 	  326
D 	2022-02-07 10:37:05	 740 	c1935 	  395 	u   	d    	203250 	  326
D 	2022-02-07 10:37:05	 790 	c1935 	  395 	u   	d    	203250 	  326
D 	2022-02-07 10:37:06	  17 	c1935 	  395 	d   	u    	-38984 	  -79
D 	2022-02-07 10:37:08	  19 	c1935 	  396 	u   	d    	76582 	  114
D 	2022-02-07 10:37:08	  68 	c1935 	  396 	u   	d    	76582 	  114
D 	2022-02-07 10:37:08	 118 	c1935 	  396 	u   	d    	76582 	  114
D 	2022-02-07 10:37:08	 168 	c1935 	  396 	u   	d    	76582 	  114
D 	2022-02-07 10:37:08	 419 	c1935 	  396 	d   	u    	24482 	   26
D 	2022-02-07 10:37:09	 895 	c1935 	  397 	u   	d    	79886 	  119
D 	2022-02-07 10:37:09	 944 	c1935 	  397 	u   	d    	79886 	  119
D 	2022-02-07 10:37:09	 994 	c1935 	  397 	u   	d    	79886 	  119
D 	2022-02-07 10:37:10	  20 	c1935 	  397 	u   	d    	79886 	  119
D 	2022-02-07 10:37:10	 721 	c1935 	  397 	d   	u    	-36483 	  -75
D 	2022-02-07 10:37:11	 934 	c1935 	  398 	u   	d    	66282 	   96
D 	2022-02-07 10:37:11	 983 	c1935 	  398 	u   	d    	66282 	   96
D 	2022-02-07 10:37:12	   9 	c1935 	  398 	u   	d    	66282 	   96
D 	2022-02-07 10:37:12	  59 	c1935 	  398 	u   	d    	66282 	   96
D 	2022-02-07 10:37:13	 136 	c1935 	  398 	d   	u    	19981 	   19
