F 	Date            	Hmsec 	ID   	Event 	State 	Rule 	IDHere 	ListAHere 	ListBHere 	ListEHere  	IDThere
D 	2022-02-07 10:48:25	 645 	c1935 	  526 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:48:29	 794 	c1935 	  527 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:48:31	 742 	c1935 	  528 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-07 10:48:35	 773 	c1935 	  529 
S
D 	2022-02-07 10:48:36	 166 	c1935 	  529 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:48:39	 839 	c1935 	  530 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:48:42	 817 	c1935 	  531 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:48:45	 545 	c1935 	  532 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:48:46	 571 	c1935 	  533 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:48:51	 158 	c1935 	  534 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:48:54	 562 	c1935 	  535 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:49:54	 370 	c1935 	  536 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:50:16	 320 	c1935 	  537 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:50:24	 222 	c1935 	  538 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:50:29	 845 	c1935 	  539 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:50:36	 570 	c1935 	  540 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:50:57	  97 	c1935 	  541 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:51:01	 743 	c1935 	  542 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:51:03	 495 	c1935 	  543 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:51:04	 321 	c1935 	  544 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:51:20	 818 	c1935 	  545 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:53:46	 693 	c1935 	  546 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-07 10:53:50	 497 	c1935 	  546 
S
D 	2022-02-07 10:53:51	 314 	c1935 	  547 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:53:52	 492 	c1935 	  548 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:53:53	 692 	c1935 	  549 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:53:56	 570 	c1935 	  550 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:53:58	  19 	c1935 	  551 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:53:58	 869 	c1935 	  552 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:54:00	 621 	c1935 	  553 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:54:01	 994 	c1935 	  554 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:54:24	 319 	c1935 	  555 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:54:25	 695 	c1935 	  556 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:54:27	 644 	c1935 	  557 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:54:46	 820 	c1935 	  558 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:55:31	 896 	c1935 	  559 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:55:33	  98 	c1935 	  560 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 10:55:38	 270 	c1935 	  561 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 11:03:02	 468 	c1935 	  562 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-07 11:03:03	 476 	c1935 	  562 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-07 11:03:03	 476 	c1935 	  562 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-07 11:03:06	 541 	c1935 	  562 
S
D 	2022-02-07 11:03:35	 637 	c1935 	  563 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 11:03:36	1013 	c1935 	  564 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 11:03:40	  67 	c1935 	  565 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 11:03:46	1020 	c1935 	  566 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 11:03:47	 994 	c1935 	  567 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 11:04:33	 545 	c1935 	  568 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 11:04:38	 219 	c1935 	  569 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-07 11:04:38	 969 	c1935 	  569 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-07 11:04:38	 969 	c1935 	  569 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 11:12:34	 571 	c1935 	  570 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-07 11:12:35	 183 	c1935 	  570 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-07 11:12:35	 183 	c1935 	  570 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-07 11:20:47	 710 	c1935 	  570 
S
D 	2022-02-07 11:31:43	 344 	c1935 	  571 	o 	8 	3BED 	2 	0 	0  	0000  
D 	2022-02-07 11:31:50	 214 	c1935 	  571 	o 	8 	3BED 	2 	0 	0  	0000  
D 	2022-02-07 11:31:50	 215 	c1935 	  571 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 11:33:25	 289 	c1935 	  572 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-07 11:48:54	 631 	c1935 	  572 
S
D 	2022-02-07 11:52:41	 943 	c1935 	  573 	c 	8 	D2FF 	0 	0 	0  	0000  
T 	2022-02-07 12:20:04	 513 	c1935 	  573 
S
D 	2022-02-07 12:46:01	 493 	c1935 	  574 	o 	8 	E70C 	1 	0 	0  	0000  
D 	2022-02-07 12:46:04	 570 	c1935 	  574 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 12:46:06	 817 	c1935 	  574 	o 	8 	E70C 	1 	0 	0  	0000  
D 	2022-02-07 12:46:25	 794 	c1935 	  574 	o 	8 	E70C 	1 	0 	0  	0000  
D 	2022-02-07 12:46:25	 794 	c1935 	  574 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 12:58:06	 571 	c1935 	  575 	o 	8 	3BED 	2 	0 	0  	0000  
D 	2022-02-07 12:58:10	 166 	c1935 	  575 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-07 12:58:10	 817 	c1935 	  575 	o 	8 	3BED 	2 	0 	0  	0000  
D 	2022-02-07 12:58:21	 942 	c1935 	  575 	o 	8 	3BED 	2 	0 	0  	0000  
D 	2022-02-07 12:58:21	 943 	c1935 	  575 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-07 13:01:31	 351 	c1935 	  575 
S
D 	2022-02-08 01:26:19	 493 	c1935 	  576 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-08 01:44:55	 572 	c1935 	  576 
S
D 	2022-02-08 08:24:58	 178 	c1935 	  577 	c 	8 	E558 	0 	0 	0  	0000  
T 	2022-02-08 08:25:00	 768 	c1935 	  577 
S
D 	2022-02-08 10:43:34	 617 	c1935 	  578 	c 	8 	E558 	0 	0 	0  	0000  
T 	2022-02-08 11:03:25	 698 	c1935 	  578 
S
D 	2022-02-09 12:17:26	 772 	c1935 	  579 	c 	8 	C5AA 	0 	0 	0  	0000  
D 	2022-02-09 12:17:40	  51 	c1935 	  580 	c 	8 	E558 	0 	0 	0  	0000  
T 	2022-02-09 12:17:41	 568 	c1935 	  580 
S
D 	2022-02-09 12:22:49	  45 	c1935 	  581 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-09 12:43:31	 971 	c1935 	  581 
S
D 	2022-02-09 13:06:16	 120 	c1935 	  582 	c 	8 	E3B3 	0 	0 	0  	0000  
T 	2022-02-09 13:53:08	  29 	c1935 	  582 
S
D 	2022-02-09 15:33:59	 694 	c1935 	  583 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-09 15:33:59	 894 	c1935 	  583 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-09 15:33:59	 894 	c1935 	  583 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:34:02	 169 	c1935 	  584 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-09 15:34:02	1019 	c1935 	  584 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-09 15:34:02	1019 	c1935 	  584 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:34:04	 471 	c1935 	  585 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-09 15:34:05	 147 	c1935 	  585 	o 	8 	4FEF 	3 	0 	0  	0000  
D 	2022-02-09 15:34:05	 147 	c1935 	  585 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:35:47	 695 	c1935 	  586 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:35:49	   4 	c1935 	  587 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-09 15:35:52	 830 	c1935 	  587 
S
D 	2022-02-09 15:35:54	 770 	c1935 	  588 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:35:56	 972 	c1935 	  589 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:35:57	 595 	c1935 	  590 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:16	 170 	c1935 	  591 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:19	 893 	c1935 	  592 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:21	 145 	c1935 	  593 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:21	 545 	c1935 	  594 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:22	 221 	c1935 	  595 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:22	 921 	c1935 	  596 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:24	 470 	c1935 	  597 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:25	 743 	c1935 	  598 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:27	 195 	c1935 	  599 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:28	 671 	c1935 	  600 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:31	 245 	c1935 	  601 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:32	 721 	c1935 	  602 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:33	 945 	c1935 	  603 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:37	 344 	c1935 	  604 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:38	 920 	c1935 	  605 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:40	 169 	c1935 	  606 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:41	 645 	c1935 	  607 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:43	  47 	c1935 	  608 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:44	 419 	c1935 	  609 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:45	 795 	c1935 	  610 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:47	 339 	c1935 	  611 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:48	 859 	c1935 	  612 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:50	 112 	c1935 	  613 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:51	 753 	c1935 	  614 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-09 15:36:52	 125 	c1935 	  614 
S
D 	2022-02-09 15:36:52	 971 	c1935 	  615 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:54	 469 	c1935 	  616 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:57	 165 	c1935 	  617 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:58	 570 	c1935 	  618 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:58	 970 	c1935 	  619 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:36:59	 895 	c1935 	  620 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:01	 342 	c1935 	  621 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:02	 718 	c1935 	  622 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:03	 994 	c1935 	  623 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:04	 370 	c1935 	  624 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:05	 168 	c1935 	  625 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:06	 771 	c1935 	  626 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:08	 118 	c1935 	  627 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:09	 544 	c1935 	  628 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:11	  96 	c1935 	  629 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:12	 471 	c1935 	  630 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:13	 945 	c1935 	  631 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:15	 292 	c1935 	  632 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:16	 619 	c1935 	  633 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:18	  70 	c1935 	  634 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:19	 345 	c1935 	  635 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:20	 821 	c1935 	  636 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:21	 294 	c1935 	  637 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:21	 962 	c1935 	  638 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:23	 411 	c1935 	  639 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:23	 901 	c1935 	  640 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:24	 699 	c1935 	  641 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:25	1004 	c1935 	  642 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-09 15:37:26	 632 	c1935 	  642 
S
D 	2022-02-09 15:37:27	 545 	c1935 	  643 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:28	 271 	c1935 	  644 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:28	 571 	c1935 	  645 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:30	 218 	c1935 	  646 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:34	 622 	c1935 	  647 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:35	 243 	c1935 	  648 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:35	 993 	c1935 	  649 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:37	 295 	c1935 	  650 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:38	 521 	c1935 	  651 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:39	 694 	c1935 	  652 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:41	 146 	c1935 	  653 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:42	 622 	c1935 	  654 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:43	 993 	c1935 	  655 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:45	 595 	c1935 	  656 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:46	 671 	c1935 	  657 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:48	 318 	c1935 	  658 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:49	 244 	c1935 	  659 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:50	 820 	c1935 	  660 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:52	 669 	c1935 	  661 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:53	  95 	c1935 	  662 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:55	 147 	c1935 	  663 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:58	  68 	c1935 	  664 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:37:59	 444 	c1935 	  665 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:38:00	 789 	c1935 	  666 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:38:02	 233 	c1935 	  667 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-09 15:38:04	 463 	c1935 	  667 
S
D 	2022-02-09 15:39:58	 270 	c1935 	  668 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:40:00	 118 	c1935 	  669 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:40:10	 669 	c1935 	  670 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:40:35	 345 	c1935 	  671 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:40:36	 171 	c1935 	  672 	c 	8 	0000 	0 	0 	0  	0000  
D 	2022-02-09 15:41:27	 172 	c1935 	  673 	c 	8 	0000 	0 	0 	0  	0000  
T 	2022-02-09 15:46:13	 274 	c1935 	  673 
S
