F 	Date            	Hmsec 	ID   	Event 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6b42	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 13:12:15	 189 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5c6a	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x70ba	22 	22 	22 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6502	134 	134 	134 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4f54	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 13:34:36	 318 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4a0e	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x67be	26 	26 	26 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x7664	130 	130 	130 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x487e	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 13:59:47	 543 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5a76	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5d96	23 	23 	23 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4978	133 	133 	133 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6b42	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 14:23:06	 673 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x562a	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x70ba	31 	31 	31 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4f54	125 	125 	125 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5aa8	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 14:54:12	 677 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5850	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5242	27 	27 	27 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x743e	129 	129 	129 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x562a	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 15:21:28	 669 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x7376	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x7696	19 	19 	19 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x47e8	137 	137 	137 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4b3a	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 15:40:09	  45 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6ca0	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x61b0	25 	25 	25 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x70ec	131 	131 	131 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x7376	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 16:05:35	 891 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4e8c	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x678c	28 	28 	28 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x562a	128 	128 	128 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6ca0	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 16:33:00	 917 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5ef4	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5080	42 	42 	42 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x7632	114 	114 	114 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4e8c	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 17:14:47	 542 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5530	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x504e	31 	31 	31 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4f22	125 	125 	125 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5ef4	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 17:46:29	  41 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x565c	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x63d6	22 	22 	22 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5c38	134 	134 	134 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5530	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 18:08:25	  43 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x74a2	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x55f8	26 	26 	26 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6598	130 	130 	130 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x565c	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 18:34:27	 441 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4df6	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x62dc	31 	31 	31 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x7506	125 	125 	125 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x74a2	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 19:04:47	 536 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4e5a	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4cfc	22 	22 	22 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6d9a	134 	134 	134 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4df6	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 19:27:01	 843 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5a12	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4d2e	16 	16 	16 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5562	140 	140 	140 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x568e	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 19:43:09	  97 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6f2a	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x74d4	15 	15 	15 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5dc8	141 	141 	141 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6980	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 19:58:43	  48 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x568e	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4df6	25 	25 	25 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x533c	131 	131 	131 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6f2a	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 20:23:37	 935 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5e90	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4a72	20 	20 	20 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5594	136 	136 	136 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x65ca	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 20:42:47	 543 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6f2a	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5e2c	17 	17 	17 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x53a0	139 	139 	139 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5e90	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 21:00:17	  95 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x7538	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x452c	19 	19 	19 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6408	137 	137 	137 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6f2a	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 21:18:47	 542 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4c02	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x6b74	14 	14 	14 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x691c	142 	142 	142 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5436	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 21:33:02	 314 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4658	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x74d4	13 	13 	13 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x481a	143 	143 	143 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5e90	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 21:46:13	  47 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5148	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5f58	22 	22 	22 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x61b0	134 	134 	134 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4658	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 22:08:26	 681 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4626	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5b3e	19 	19 	19 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6e62	137 	137 	137 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6ca0	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 22:27:01	 240 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x47e8	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4c02	18 	18 	18 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5aa8	138 	138 	138 
14 	0x0000	0 	0 	0 
15 	0x643a	1 	1 	1 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x501c	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4626	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x56c0	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 22:45:07	 646 	c1937 	 2763 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6ca0	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
