F 	Date            	Hmsec 	ID   	Event 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5b70	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 10:18:00	 581 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x74d4	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x646c	48 	48 	48 
8 	0x0000	0 	0 	0 
9 	0x6ade	48 	48 	48 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6408	48 	48 	48 
14 	0x5724	10 	10 	10 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	10 	10 	10 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6598	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	10 	10 	10 
27 	0x0000	0 	0 	0 
T 	2022-02-05 11:06:00	 634 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x50e4	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x727c	7 	7 	7 
8 	0x0000	0 	0 	0 
9 	0x4c98	75 	75 	75 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x52d8	74 	74 	74 
14 	0x5274	2 	2 	2 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x74d4	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-05 12:20:31	 558 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6214	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x4b3a	19 	19 	19 
8 	0x0000	0 	0 	0 
9 	0x536e	65 	65 	65 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5148	66 	66 	66 
14 	0x501c	6 	6 	6 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x50e4	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-05 13:26:00	 583 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4c98	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x5fee	24 	24 	24 
8 	0x0000	0 	0 	0 
9 	0x6c3c	65 	65 	65 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4f54	64 	64 	64 
14 	0x614c	5 	5 	5 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6214	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-05 14:30:38	 925 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x756a	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x5148	5 	5 	5 
8 	0x0000	0 	0 	0 
9 	0x7376	75 	75 	75 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x7632	75 	75 	75 
14 	0x5210	3 	3 	3 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5468	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-05 15:45:31	 556 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5f58	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x517a	30 	30 	30 
8 	0x0000	0 	0 	0 
9 	0x4cca	56 	56 	56 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5b70	56 	56 	56 
14 	0x568e	16 	16 	16 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x756a	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-05 16:41:31	 558 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x481a	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x6c6e	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x58b4	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5f58	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-05 18:00:31	 551 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6ff2	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5530	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5468	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x481a	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-05 19:19:31	 557 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x678c	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x7024	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x740c	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6ff2	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-05 20:38:31	 556 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x565c	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4fb8	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5bd4	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x678c	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-05 21:57:31	 702 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x617e	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5116	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4d2e	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x565c	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-05 23:16:31	 553 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5594	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4e8c	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4e28	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x617e	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-06 00:35:31	 556 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4c66	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x6b10	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6020	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5594	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-06 01:54:31	 546 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5148	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x643a	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4432	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4c66	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-06 03:13:31	 548 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x63d6	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x6dcc	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6f2a	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5148	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-06 04:32:31	 552 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6ef8	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4c98	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4e5a	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x63d6	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-06 05:51:31	 550 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4fea	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x74a2	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5274	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6ef8	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-06 07:10:31	 554 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x49aa	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4b3a	79 	79 	79 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5d32	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4fea	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-06 08:29:31	 558 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6aac	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x6340	44 	44 	44 
8 	0x0000	0 	0 	0 
9 	0x630e	51 	51 	51 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5ada	51 	51 	51 
14 	0x6ade	12 	12 	12 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	8 	8 	8 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x49aa	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	8 	8 	8 
27 	0x0000	0 	0 	0 
T 	2022-02-06 09:20:44	 885 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6502	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x63a4	7 	7 	7 
8 	0x0000	0 	0 	0 
9 	0x5756	78 	78 	78 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6214	79 	79 	79 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	5 	5 	5 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6e30	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	5 	5 	5 
27 	0x0000	0 	0 	0 
T 	2022-02-06 10:39:00	 576 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6bd8	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x6b42	31 	31 	31 
8 	0x0000	0 	0 	0 
9 	0x5ada	57 	57 	57 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x51ac	56 	56 	56 
14 	0x62dc	12 	12 	12 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	9 	9 	9 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6502	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	9 	9 	9 
27 	0x0000	0 	0 	0 
T 	2022-02-06 11:35:31	 557 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6dfe	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x740c	53 	53 	53 
8 	0x0000	0 	0 	0 
9 	0x549a	44 	44 	44 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x72e0	45 	45 	45 
14 	0x0000	0 	0 	0 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	16 	16 	16 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6bd8	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	16 	16 	16 
27 	0x0000	0 	0 	0 
T 	2022-02-06 12:20:00	 552 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5dfa	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x5dc8	25 	25 	25 
8 	0x0000	0 	0 	0 
9 	0x6566	55 	55 	55 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6d04	55 	55 	55 
14 	0x67f0	1 	1 	1 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	19 	19 	19 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6dfe	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	19 	19 	19 
27 	0x0000	0 	0 	0 
T 	2022-02-06 13:15:24	 849 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x536e	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x487e	15 	15 	15 
8 	0x0000	0 	0 	0 
9 	0x4dc4	58 	58 	58 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4b6c	57 	57 	57 
14 	0x69e4	4 	4 	4 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	20 	20 	20 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5cce	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	20 	20 	20 
27 	0x0000	0 	0 	0 
T 	2022-02-06 14:12:56	 400 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6ba6	74 	74 	74 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x63a4	11 	11 	11 
8 	0x0000	0 	0 	0 
9 	0x71e6	59 	59 	59 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4c66	59 	59 	59 
14 	0x743e	4 	4 	4 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	21 	21 	21 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x530a	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	21 	21 	21 
27 	0x0000	0 	0 	0 
T 	2022-02-06 15:12:28	 292 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4a40	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x68ea	9 	9 	9 
8 	0x0000	0 	0 	0 
9 	0x740c	58 	58 	58 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
