F 	Date            	Hmsec 	ID   	Event 	Tag 	EvHere 	LgrThere 	EvThere 	Owner 	NextOwner 	Reversal 	Success 	VisitHist 	SigVisits 	SuccessVisits
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 14:46:55	 121 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	8693
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
D 	2022-02-09 14:58:05	 468 	c1937 	 2950  	01103FC949 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 14:58:23	 766 	c1937 	 2950  	01103FD2FF 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 15:35:42	 294 	c1937 	 2951  	0300024FEF 	2951 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	50
T 	2022-02-09 15:40:20	 369 	c1937 	 3064 
S
D 	2022-02-09 15:42:36	 493 	c1937 	 3065  	0000000000 	3065 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	280 	263 	38326
D 	2022-02-09 14:38:07	 392 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	24835
D 	2022-02-09 12:59:16	 993 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	17567
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 14:46:55	 121 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	8693
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
D 	2022-02-09 14:58:05	 468 	c1937 	 2950  	01103FC949 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 14:58:23	 766 	c1937 	 2950  	01103FD2FF 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 15:35:42	 294 	c1937 	 2951  	0300024FEF 	2951 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	50
T 	2022-02-09 15:45:57	 276 	c1937 	 3065 
S
