F 	Date            	Hmsec 	ID   	Event 
T 	2022-02-09 05:53:30	 561 	c1937 	 2947 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x597c	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x69b2	67 	67 	67 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5b0c	68 	68 	68 
14 	0x0000	0 	0 	0 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x60b6	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-09 07:01:01	 928 	c1937 	 2947 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6854	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x6692	32 	32 	32 
8 	0x0000	0 	0 	0 
9 	0x4626	49 	49 	49 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x6cd2	2 	2 	2 
13 	0x6052	48 	48 	48 
14 	0x6020	2 	2 	2 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	6 	6 	6 
20 	0x740c	1 	1 	1 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x597c	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	6 	6 	6 
27 	0x65ca	1 	1 	1 
T 	2022-02-09 07:49:30	 563 	c1937 	 2948 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x70ec	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x54cc	15 	15 	15 
8 	0x0000	0 	0 	0 
9 	0x6598	51 	51 	51 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x55f8	8 	8 	8 
13 	0x4432	52 	52 	52 
14 	0x4c02	7 	7 	7 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	5 	5 	5 
20 	0x4d2e	2 	2 	2 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6854	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	5 	5 	5 
27 	0x468a	2 	2 	2 
T 	2022-02-09 08:41:29	  36 	c1937 	 2950 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x759c	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x5404	55 	55 	55 
8 	0x0000	0 	0 	0 
9 	0x6b10	38 	38 	38 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4914	39 	39 	39 
14 	0x5dfa	5 	5 	5 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	5 	5 	5 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4ef0	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	5 	5 	5 
27 	0x0000	0 	0 	0 
T 	2022-02-09 09:20:00	 555 	c1937 	 2950 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x48e2	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x4c34	16 	16 	16 
8 	0x0000	0 	0 	0 
9 	0x5756	58 	58 	58 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x65fc	57 	57 	57 
14 	0x4400	6 	6 	6 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	5 	5 	5 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x759c	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	5 	5 	5 
27 	0x0000	0 	0 	0 
T 	2022-02-09 10:17:30	 558 	c1937 	 2950 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4c02	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x6f8e	12 	12 	12 
8 	0x0000	0 	0 	0 
9 	0x617e	59 	59 	59 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5b70	60 	60 	60 
14 	0x6aac	4 	4 	4 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x48e2	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-09 11:17:00	 612 	c1937 	 2950 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4946	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x4658	37 	37 	37 
8 	0x0000	0 	0 	0 
9 	0x6534	45 	45 	45 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x533c	44 	44 	44 
14 	0x6660	7 	7 	7 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	7 	7 	7 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4c02	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	7 	7 	7 
27 	0x0000	0 	0 	0 
T 	2022-02-09 12:01:47	 342 	c1937 	 2950 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x694e	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x4946	25 	25 	25 
8 	0x0000	0 	0 	0 
9 	0x6598	41 	41 	41 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6d04	42 	42 	42 
14 	0x53a0	15 	15 	15 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	12 	12 	12 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x71b4	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	12 	12 	12 
27 	0x0000	0 	0 	0 
T 	2022-02-09 12:43:00	 616 	c1937 	 2950 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5f58	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x73da	4 	4 	4 
8 	0x0000	0 	0 	0 
9 	0x6980	60 	60 	60 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x7538	59 	59 	59 
14 	0x0000	0 	0 	0 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	12 	12 	12 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x694e	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	12 	12 	12 
27 	0x0000	0 	0 	0 
T 	2022-02-09 13:42:30	 556 	c1937 	 2950 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6e94	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x52a6	2 	2 	2 
8 	0x0000	0 	0 	0 
9 	0x7376	60 	60 	60 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5ada	61 	61 	61 
14 	0x0000	0 	0 	0 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	12 	12 	12 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5f58	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	12 	12 	12 
27 	0x0000	0 	0 	0 
T 	2022-02-09 14:43:00	 612 	c1937 	 2950 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x70ba	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x68ea	12 	12 	12 
8 	0x0000	0 	0 	0 
9 	0x614c	52 	52 	52 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4784	51 	51 	51 
14 	0x4e28	4 	4 	4 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	14 	14 	14 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6e94	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	14 	14 	14 
27 	0x0000	0 	0 	0 
T 	2022-02-09 15:34:30	 566 	c1937 	 2950 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4496	73 	73 	73 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x5242	24 	24 	24 
8 	0x0000	0 	0 	0 
9 	0x62aa	2 	2 	2 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x52a6	70 	70 	70 
13 	0x67be	3 	3 	3 
14 	0x565c	18 	18 	18 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	15 	15 	15 
20 	0x4c66	1 	1 	1 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x70ba	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	15 	15 	15 
27 	0x481a	1 	1 	1 
T 	2022-02-09 15:37:11	 240 	c1937 	 2964 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6d9a	74 	74 	74 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x5080	18 	18 	18 
8 	0x0000	0 	0 	0 
9 	0x4658	1 	1 	1 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x5210	81 	81 	81 
13 	0x4946	1 	1 	1 
14 	0x7470	17 	17 	17 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	15 	15 	15 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x7538	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	15 	15 	15 
27 	0x0000	0 	0 	0 
T 	2022-02-09 15:38:19	 719 	c1937 	 2982 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6408	70 	70 	70 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x4cfc	19 	19 	19 
8 	0x0000	0 	0 	0 
9 	0x4752	1 	1 	1 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x4400	85 	85 	85 
13 	0x0000	0 	0 	0 
14 	0x72e0	17 	17 	17 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	15 	15 	15 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4b6c	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	15 	15 	15 
27 	0x0000	0 	0 	0 
T 	2022-02-09 15:38:51	 344 	c1937 	 3003 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5080	70 	70 	70 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x6a48	18 	18 	18 
8 	0x0000	0 	0 	0 
9 	0x0000	0 	0 	0 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x50e4	86 	86 	86 
13 	0x6980	1 	1 	1 
14 	0x5ef4	17 	17 	17 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	15 	15 	15 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6d36	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	15 	15 	15 
27 	0x0000	0 	0 	0 
T 	2022-02-09 15:39:13	 725 	c1937 	 3021 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5dfa	64 	64 	64 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x4df6	20 	20 	20 
8 	0x0000	0 	0 	0 
9 	0x743e	1 	1 	1 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x5116	90 	90 	90 
13 	0x0000	0 	0 	0 
14 	0x6534	17 	17 	17 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	15 	15 	15 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6a7a	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	15 	15 	15 
27 	0x0000	0 	0 	0 
T 	2022-02-09 15:39:31	 551 	c1937 	 3042 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5404	72 	72 	72 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x73da	19 	19 	19 
8 	0x0000	0 	0 	0 
9 	0x0000	0 	0 	0 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x4978	84 	84 	84 
13 	0x7632	1 	1 	1 
14 	0x5436	16 	16 	16 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	15 	15 	15 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x504e	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x6ade	15 	15 	15 
27 	0x0000	0 	0 	0 
T 	2022-02-09 15:40:16	 666 	c1937 	 3063 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5d32	161 	161 	161 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x6dcc	2 	2 	2 
8 	0x0000	0 	0 	0 
9 	0x6278	6 	6 	6 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x562a	6 	6 	6 
13 	0x630e	14 	14 	14 
14 	0x6ff2	2 	2 	2 
15 	0x72ae	28 	28 	28 
16 	0x6f5c	1 	1 	1 
17 	0x49dc	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x68b8	15 	15 	15 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5b0c	7 	7 	7 
25 	0x0000	0 	0 	0 
26 	0x6ade	15 	15 	15 
27 	0x0000	0 	0 	0 
T 	2022-02-09 15:45:55	 607 	c1937 	 3065 
S
