"chNtimeDate25"	"timeDate"	"RFID"
"AXX06093512210120"	"093512210120"	"103FAE1E"
"AXX11093512210120"	"093512210120"	"103FAE1E"
"AXX01103512210120"	"103512210120"	"103FAE1E"
"AXX06103512210120"	"103512210120"	"10170236"
"AXX11103512210120"	"103512210120"	"10170236"
"AXX04163512210120"	"163512210120"	"103F4BA3"
"AXX09163512210120"	"163512210120"	"103F4BA3"
"AXX15163512210120"	"163512210120"	"103F4BA3"
"AXX04173512210120"	"173512210120"	"103F4BA3"
"AXX09173512210120"	"173512210120"	"103F4BA3"
"AXX15173512210120"	"173512210120"	"103FAE1E"
"AXX04183512210120"	"183512210120"	"103FAE1E"
"AXX09183512210120"	"183512210120"	"103FAE1E"
"AXX11223512210120"	"223512210120"	"103F60C4"
"AXX01233512210120"	"233512210120"	"103F60C4"
"AXX06233512210120"	"233512210120"	"103F60C4"
"AXX11233512210120"	"233512210120"	"103F60C4"
"AXX01243512210120"	"243512210120"	"103F60C4"
"AXX06243512210120"	"243512210120"	"103F60C4"
"AXX02333512210120"	"333512210120"	"103F4BA3"
"AXX07333512210120"	"333512210120"	"103F4BA3"
"AXX13333512210120"	"333512210120"	"103F4BA3"
"AXX02343512210120"	"343512210120"	"103F4BA3"
"AXX07343512210120"	"343512210120"	"103F4BA3"
"AXX13343512210120"	"343512210120"	"103F4BA3"
"AXX14403512210120"	"403512210120"	"10170236"
"AXX04413512210120"	"413512210120"	"10170236"
"AXX09413512210120"	"413512210120"	"10170236"
"AXX15423512210120"	"423512210120"	"1016C2DE"
"AXX04433512210120"	"433512210120"	"1016C2DE"
"AXX10433512210120"	"433512210120"	"1016C2DE"
"AXX15433512210120"	"433512210120"	"1016C2DE"
"AXX04443512210120"	"443512210120"	"1016C2DE"
"AXX10443512210120"	"443512210120"	"1016C2DE"
"AXX15443512210120"	"443512210120"	"1016C2DE"
"AXX09453512210120"	"453512210120"	"103F6CD3"
"AXX04473512210120"	"473512210120"	"1016C970"
"AXX05013612210120"	"013612210120"	"1016C970"
"AXX11013612210120"	"013612210120"	"1016C970"
"AXX00023612210120"	"023612210120"	"1016C970"
"AXX05023612210120"	"023612210120"	"1016C970"
"AXX06053612210120"	"053612210120"	"103F4BA3"
"AXX12053612210120"	"053612210120"	"103F4BA3"
"AXX01063612210120"	"063612210120"	"103F4BA3"
"AXX06063612210120"	"063612210120"	"103F4BA3"
"AXX12073612210120"	"073612210120"	"103F6CD3"
"AXX01083612210120"	"083612210120"	"103F6CD3"
"AXX14113612210120"	"113612210120"	"10170236"
"AXX03123612210120"	"123612210120"	"10170236"
"AXX09123612210120"	"123612210120"	"10170236"
"AXX03363612210120"	"363612210120"	"1016F765"
"AXX09363612210120"	"363612210120"	"1016F765"
"AXX14363612210120"	"363612210120"	"1016F765"
"AXX03373612210120"	"373612210120"	"1016F765"
"AXX08373612210120"	"373612210120"	"1016F765"
